#                                                          
# SPHERE/IRDIS DB D_K12 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_K1          D_K2                          
#                                                          
      1197.0   0.000006787   0.000006718
      1198.0   0.000007576   0.000007408
      1199.0   0.000007187   0.000006934
      1200.0   0.000007456   0.000007110
      1201.0   0.000008267   0.000007816
      1202.0   0.000008508   0.000007990
      1203.0   0.000008884   0.000008319
      1204.0   0.000008776   0.000008221
      1205.0   0.000009270   0.000008713
      1206.0   0.000010459   0.000009903
      1207.0   0.000010691   0.000010224
      1208.0   0.000010676   0.000010345
      1209.0   0.000009654   0.000009516
      1210.0   0.000009162   0.000009206
      1211.0   0.000008287   0.000008491
      1212.0   0.000007637   0.000007968
      1213.0   0.000006260   0.000006651
      1214.0   0.000004762   0.000005143
      1215.0   0.000004176   0.000004583
      1216.0   0.000003620   0.000004007
      1217.0   0.000003131   0.000003485
      1218.0   0.000002926   0.000003262
      1219.0   0.000002390   0.000002657
      1220.0   0.000002094   0.000002306
      1221.0   0.000002093   0.000002279
      1222.0   0.000002079   0.000002230
      1223.0   0.000001855   0.000001952
      1224.0   0.000001816   0.000001874
      1225.0   0.000001723   0.000001741
      1226.0   0.000001764   0.000001746
      1227.0   0.000001771   0.000001713
      1228.0   0.000002062   0.000001953
      1229.0   0.000002140   0.000001989
      1230.0   0.000002357   0.000002150
      1231.0   0.000002582   0.000002316
      1232.0   0.000003089   0.000002739
      1233.0   0.000003191   0.000002804
      1234.0   0.000003974   0.000003471
      1235.0   0.000004623   0.000004021
      1236.0   0.000005122   0.000004462
      1237.0   0.000005762   0.000005041
      1238.0   0.000007186   0.000006318
      1239.0   0.000006845   0.000006085
      1240.0   0.000007585   0.000006823
      1241.0   0.000007447   0.000006782
      1242.0   0.000006687   0.000006178
      1243.0   0.000006438   0.000006024
      1244.0   0.000007798   0.000007393
      1245.0   0.000007384   0.000007089
      1246.0   0.000007724   0.000007490
      1247.0   0.000008636   0.000008457
      1248.0   0.000009355   0.000009225
      1249.0   0.000010148   0.000010059
      1250.0   0.000012518   0.000012455
      1251.0   0.000014381   0.000014344
      1252.0   0.000015331   0.000015286
      1253.0   0.000015093   0.000015048
      1254.0   0.000014683   0.000014619
      1255.0   0.000012235   0.000012168
      1256.0   0.000010179   0.000010119
      1257.0   0.000007050   0.000007013
      1258.0   0.000005346   0.000005328
      1259.0   0.000003935   0.000003942
      1260.0   0.000003028   0.000003055
      1261.0   0.000002510   0.000002558
      1262.0   0.000002039   0.000002105
      1263.0   0.000001630   0.000001706
      1264.0   0.000001451   0.000001547
      1265.0   0.000001194   0.000001300
      1266.0   0.000001174   0.000001302
      1267.0   0.000001028   0.000001164
      1268.0   0.000001030   0.000001191
      1269.0   0.000000884   0.000001044
      1270.0   0.000000847   0.000001020
      1271.0   0.000000857   0.000001051
      1272.0   0.000000817   0.000001017
      1273.0   0.000000791   0.000000998
      1274.0   0.000000884   0.000001125
      1275.0   0.000000851   0.000001094
      1276.0   0.000000959   0.000001236
      1277.0   0.000000914   0.000001176
      1278.0   0.000000974   0.000001250
      1279.0   0.000001014   0.000001294
      1280.0   0.000001143   0.000001446
      1281.0   0.000001156   0.000001445
      1282.0   0.000001312   0.000001614
      1283.0   0.000001314   0.000001592
      1284.0   0.000001421   0.000001692
      1285.0   0.000001443   0.000001686
      1286.0   0.000001591   0.000001824
      1287.0   0.000001561   0.000001753
      1288.0   0.000001653   0.000001818
      1289.0   0.000001619   0.000001746
      1290.0   0.000001814   0.000001922
      1291.0   0.000001664   0.000001736
      1292.0   0.000001966   0.000002024
      1293.0   0.000002026   0.000002058
      1294.0   0.000002330   0.000002343
      1295.0   0.000002538   0.000002537
      1296.0   0.000002775   0.000002769
      1297.0   0.000002987   0.000002984
      1298.0   0.000003590   0.000003598
      1299.0   0.000003670   0.000003704
      1300.0   0.000003567   0.000003634
      1301.0   0.000003457   0.000003564
      1302.0   0.000003772   0.000003941
      1303.0   0.000003914   0.000004146
      1304.0   0.000003930   0.000004224
      1305.0   0.000003571   0.000003892
      1306.0   0.000003692   0.000004069
      1307.0   0.000003036   0.000003385
      1308.0   0.000002948   0.000003326
      1309.0   0.000002662   0.000003027
      1310.0   0.000002717   0.000003102
      1311.0   0.000002730   0.000003126
      1312.0   0.000002947   0.000003385
      1313.0   0.000002051   0.000002354
      1314.0   0.000001790   0.000002049
      1315.0   0.000001559   0.000001776
      1316.0   0.000002038   0.000002304
      1317.0   0.000001883   0.000002109
      1318.0   0.000002221   0.000002465
      1319.0   0.000002698   0.000002963
      1320.0   0.000002523   0.000002735
      1321.0   0.000003157   0.000003377
      1322.0   0.000003976   0.000004200
      1323.0   0.000004498   0.000004680
      1324.0   0.000005939   0.000006094
      1325.0   0.000005367   0.000005424
      1326.0   0.000003191   0.000003178
      1327.0   0.000005396   0.000005316
      1328.0   0.000006404   0.000006251
      1329.0   0.000005823   0.000005625
      1330.0   0.000009228   0.000008846
      1331.0   0.000010368   0.000009889
      1332.0   0.000012963   0.000012333
      1333.0   0.000011982   0.000011396
      1334.0   0.000015721   0.000014980
      1335.0   0.000021290   0.000020372
      1336.0   0.000019377   0.000018686
      1337.0   0.000027889   0.000027116
      1338.0   0.000034786   0.000034142
      1339.0   0.000045646   0.000045353
      1340.0   0.000061491   0.000061943
      1341.0   0.000074521   0.000076102
      1342.0   0.000090317   0.000093477
      1343.0   0.000087098   0.000091291
      1344.0   0.000043619   0.000046213
      1345.0   0.000055837   0.000059719
      1346.0   0.000080861   0.000087182
      1347.0   0.000079922   0.000086574
      1348.0   0.000104274   0.000113188
      1349.0   0.000087380   0.000094891
      1350.0   0.000193033   0.000209248
      1351.0   0.000405732   0.000437535
      1352.0   0.000503925   0.000538869
      1353.0   0.000348877   0.000368958
      1354.0   0.000270022   0.000281539
      1355.0   0.000132166   0.000135466
      1356.0   0.000312334   0.000314458
      1357.0   0.000140018   0.000138365
      1358.0   0.000403260   0.000391075
      1359.0   0.000484890   0.000461609
      1360.0   0.000258068   0.000241316
      1361.0   0.000108386   0.000099833
      1362.0   0.000019498   0.000017751
      1363.0   0.000000000   0.000000000
      1364.0   0.000000000   0.000000000
      1365.0   0.000285427   0.000256975
      1366.0   0.000364608   0.000329835
      1367.0   0.000079807   0.000072936
      1368.0   0.000271722   0.000252302
      1369.0   0.000282389   0.000267825
      1370.0   0.000079320   0.000077207
      1371.0   0.000193595   0.000194354
      1372.0   0.000169888   0.000176534
      1373.0   0.000058105   0.000062746
      1374.0   0.000182885   0.000206147
      1375.0   0.000250319   0.000295129
      1376.0   0.000189649   0.000234959
      1377.0   0.000094629   0.000123326
      1378.0   0.000059866   0.000081716
      1379.0   0.000057484   0.000082019
      1380.0   0.000048454   0.000072341
      1381.0   0.000000000   0.000000000
      1382.0   0.000002350   0.000003837
      1383.0   0.000000000   0.000000000
      1384.0   0.000000000   0.000000000
      1385.0   0.000000000   0.000000000
      1386.0   0.000097208   0.000184429
      1387.0   0.000121763   0.000237786
      1388.0   0.000105190   0.000210228
      1389.0   0.000048199   0.000097748
      1390.0   0.000004335   0.000008904
      1391.0   0.000092340   0.000191885
      1392.0   0.000137029   0.000284896
      1393.0   0.000095443   0.000196500
      1394.0   0.000000000   0.000000000
      1395.0   0.000052183   0.000102846
      1396.0   0.000106790   0.000204256
      1397.0   0.000000000   0.000000000
      1398.0   0.000077950   0.000137074
      1399.0   0.000167947   0.000281039
      1400.0   0.000186021   0.000294070
      1401.0   0.000035892   0.000053258
      1402.0   0.000000000   0.000000000
      1403.0   0.000112642   0.000146488
      1404.0   0.000296860   0.000362156
      1405.0   0.000230646   0.000263201
      1406.0   0.000041981   0.000044816
      1407.0   0.000000000   0.000000000
      1408.0   0.000230783   0.000217924
      1409.0   0.000283884   0.000253828
      1410.0   0.000295513   0.000252149
      1411.0   0.000327497   0.000268674
      1412.0   0.000500566   0.000397853
      1413.0   0.000504441   0.000391636
      1414.0   0.000202899   0.000155275
      1415.0   0.000102535   0.000077976
      1416.0   0.000150422   0.000114611
      1417.0   0.000632153   0.000487371
      1418.0   0.000920017   0.000724250
      1419.0   0.000707092   0.000571237
      1420.0   0.000324530   0.000270345
      1421.0   0.000434197   0.000374681
      1422.0   0.000696145   0.000624527
      1423.0   0.000603685   0.000564413
      1424.0   0.000323429   0.000315639
      1425.0   0.000318224   0.000324724
      1426.0   0.000341099   0.000363434
      1427.0   0.000478279   0.000530432
      1428.0   0.000343021   0.000395700
      1429.0   0.000178812   0.000213867
      1430.0   0.000329633   0.000406415
      1431.0   0.000276143   0.000349573
      1432.0   0.000281612   0.000364518
      1433.0   0.000250493   0.000329574
      1434.0   0.000309488   0.000410979
      1435.0   0.000390364   0.000521398
      1436.0   0.000321590   0.000429967
      1437.0   0.000296989   0.000395039
      1438.0   0.000298819   0.000393409
      1439.0   0.000184946   0.000239824
      1440.0   0.000166683   0.000211966
      1441.0   0.000172077   0.000214175
      1442.0   0.000105418   0.000127896
      1443.0   0.000158046   0.000186975
      1444.0   0.000135927   0.000156825
      1445.0   0.000122294   0.000137460
      1446.0   0.000180903   0.000198082
      1447.0   0.000187413   0.000200041
      1448.0   0.000276642   0.000288352
      1449.0   0.000335286   0.000342027
      1450.0   0.000278578   0.000278771
      1451.0   0.000244243   0.000240863
      1452.0   0.000163731   0.000159549
      1453.0   0.000197580   0.000190949
      1454.0   0.000260233   0.000250187
      1455.0   0.000224153   0.000215359
      1456.0   0.000210568   0.000202904
      1457.0   0.000230347   0.000223004
      1458.0   0.000125640   0.000122388
      1459.0   0.000166353   0.000163408
      1460.0   0.000148712   0.000147542
      1461.0   0.000144741   0.000144891
      1462.0   0.000155694   0.000157167
      1463.0   0.000172719   0.000175665
      1464.0   0.000279042   0.000285021
      1465.0   0.000301538   0.000308457
      1466.0   0.000356110   0.000363001
      1467.0   0.000256852   0.000259868
      1468.0   0.000182493   0.000182427
      1469.0   0.000263227   0.000258467
      1470.0   0.000309796   0.000297357
      1471.0   0.000273880   0.000255416
      1472.0   0.000215168   0.000194387
      1473.0   0.000176688   0.000154068
      1474.0   0.000178368   0.000149382
      1475.0   0.000215158   0.000172599
      1476.0   0.000194880   0.000149203
      1477.0   0.000196056   0.000143021
      1478.0   0.000238490   0.000165909
      1479.0   0.000258067   0.000171436
      1480.0   0.000232932   0.000147402
      1481.0   0.000102729   0.000061862
      1482.0   0.000117718   0.000067707
      1483.0   0.000164454   0.000090630
      1484.0   0.000173667   0.000091756
      1485.0   0.000200966   0.000102119
      1486.0   0.000200704   0.000098455
      1487.0   0.000207135   0.000098535
      1488.0   0.000273853   0.000126835
      1489.0   0.000298001   0.000135153
      1490.0   0.000264217   0.000117813
      1491.0   0.000189305   0.000083081
      1492.0   0.000136734   0.000059482
      1493.0   0.000164129   0.000071293
      1494.0   0.000119385   0.000051897
      1495.0   0.000105412   0.000046025
      1496.0   0.000120239   0.000053125
      1497.0   0.000109623   0.000049309
      1498.0   0.000142126   0.000065272
      1499.0   0.000176407   0.000083324
      1500.0   0.000168595   0.000082309
      1501.0   0.000169648   0.000085712
      1502.0   0.000226310   0.000118931
      1503.0   0.000226054   0.000124314
      1504.0   0.000336987   0.000194107
      1505.0   0.000367667   0.000222525
      1506.0   0.000452458   0.000288326
      1507.0   0.000549092   0.000369143
      1508.0   0.000418634   0.000297597
      1509.0   0.000274737   0.000206449
      1510.0   0.000267633   0.000212457
      1511.0   0.000334951   0.000280323
      1512.0   0.000337872   0.000298389
      1513.0   0.000141686   0.000131680
      1514.0   0.000217823   0.000212220
      1515.0   0.000255039   0.000259418
      1516.0   0.000185861   0.000196452
      1517.0   0.000300049   0.000327730
      1518.0   0.000282824   0.000317106
      1519.0   0.000301528   0.000345196
      1520.0   0.000320518   0.000371942
      1521.0   0.000357300   0.000417001
      1522.0   0.000414468   0.000483737
      1523.0   0.000466727   0.000541505
      1524.0   0.000513244   0.000589077
      1525.0   0.000614718   0.000695506
      1526.0   0.000494962   0.000548337
      1527.0   0.000283428   0.000306912
      1528.0   0.000198240   0.000209051
      1529.0   0.000146908   0.000150441
      1530.0   0.000208134   0.000207140
      1531.0   0.000233287   0.000225304
      1532.0   0.000224028   0.000209766
      1533.0   0.000291271   0.000265046
      1534.0   0.000327526   0.000289533
      1535.0   0.000339010   0.000291681
      1536.0   0.000203557   0.000170880
      1537.0   0.000135379   0.000111199
      1538.0   0.000137189   0.000110425
      1539.0   0.000136797   0.000108125
      1540.0   0.000166824   0.000129874
      1541.0   0.000214207   0.000164743
      1542.0   0.000211172   0.000160985
      1543.0   0.000315028   0.000238532
      1544.0   0.000314561   0.000236966
      1545.0   0.000169277   0.000127414
      1546.0   0.000176640   0.000133133
      1547.0   0.000230200   0.000174401
      1548.0   0.000192608   0.000146980
      1549.0   0.000165421   0.000127354
      1550.0   0.000159842   0.000124493
      1551.0   0.000229437   0.000181073
      1552.0   0.000277012   0.000221799
      1553.0   0.000340572   0.000277388
      1554.0   0.000328264   0.000272040
      1555.0   0.000179507   0.000151439
      1556.0   0.000239158   0.000205627
      1557.0   0.000333376   0.000291922
      1558.0   0.000348264   0.000310667
      1559.0   0.000442538   0.000402442
      1560.0   0.000398997   0.000369205
      1561.0   0.000214697   0.000201897
      1562.0   0.000307834   0.000294052
      1563.0   0.000337434   0.000327190
      1564.0   0.000251756   0.000247342
      1565.0   0.000217733   0.000216340
      1566.0   0.000226601   0.000227287
      1567.0   0.000353619   0.000357671
      1568.0   0.000416217   0.000423817
      1569.0   0.000441137   0.000451480
      1570.0   0.000558656   0.000573134
      1571.0   0.000340675   0.000349959
      1572.0   0.000230025   0.000236341
      1573.0   0.000316039   0.000324693
      1574.0   0.000274308   0.000281379
      1575.0   0.000259243   0.000265057
      1576.0   0.000221291   0.000225351
      1577.0   0.000136272   0.000138125
      1578.0   0.000192977   0.000194733
      1579.0   0.000138573   0.000139083
      1580.0   0.000144504   0.000144232
      1581.0   0.000190029   0.000188495
      1582.0   0.000219389   0.000216441
      1583.0   0.000227874   0.000223529
      1584.0   0.000337294   0.000328774
      1585.0   0.000403039   0.000390532
      1586.0   0.000373893   0.000360420
      1587.0   0.000149985   0.000143843
      1588.0   0.000147762   0.000141150
      1589.0   0.000117214   0.000111567
      1590.0   0.000107634   0.000102169
      1591.0   0.000230301   0.000218204
      1592.0   0.000248280   0.000235012
      1593.0   0.000282952   0.000267766
      1594.0   0.000245893   0.000232928
      1595.0   0.000139562   0.000132404
      1596.0   0.000129563   0.000123215
      1597.0   0.000212806   0.000203326
      1598.0   0.000233065   0.000223783
      1599.0   0.000310735   0.000300076
      1600.0   0.000323976   0.000315285
      1601.0   0.000283149   0.000278090
      1602.0   0.000180441   0.000179097
      1603.0   0.000113737   0.000114286
      1604.0   0.000122139   0.000124370
      1605.0   0.000183145   0.000188988
      1606.0   0.000202204   0.000211871
      1607.0   0.000323303   0.000344496
      1608.0   0.000381400   0.000412791
      1609.0   0.000333469   0.000367251
      1610.0   0.000259889   0.000291660
      1611.0   0.000124341   0.000142028
      1612.0   0.000062812   0.000073030
      1613.0   0.000150617   0.000178255
      1614.0   0.000159588   0.000192199
      1615.0   0.000249006   0.000304753
      1616.0   0.000238260   0.000296323
      1617.0   0.000271101   0.000342139
      1618.0   0.000388991   0.000497374
      1619.0   0.000440431   0.000570252
      1620.0   0.000567865   0.000743263
      1621.0   0.000653232   0.000861586
      1622.0   0.000381174   0.000506031
      1623.0   0.000290660   0.000388051
      1624.0   0.000165607   0.000222110
      1625.0   0.000139453   0.000187299
      1626.0   0.000262594   0.000352239
      1627.0   0.000242201   0.000323705
      1628.0   0.000305220   0.000405538
      1629.0   0.000367551   0.000484227
      1630.0   0.000371980   0.000484411
      1631.0   0.000299944   0.000385532
      1632.0   0.000185741   0.000235370
      1633.0   0.000215800   0.000268622
      1634.0   0.000298564   0.000364545
      1635.0   0.000278590   0.000333196
      1636.0   0.000349203   0.000407998
      1637.0   0.000242675   0.000276094
      1638.0   0.000207154   0.000229380
      1639.0   0.000244486   0.000263582
      1640.0   0.000297672   0.000312167
      1641.0   0.000291566   0.000297419
      1642.0   0.000231678   0.000230359
      1643.0   0.000182769   0.000177717
      1644.0   0.000176512   0.000168591
      1645.0   0.000175916   0.000165866
      1646.0   0.000153011   0.000143339
      1647.0   0.000201698   0.000189013
      1648.0   0.000195387   0.000184679
      1649.0   0.000235682   0.000226813
      1650.0   0.000304335   0.000301126
      1651.0   0.000364781   0.000374672
      1652.0   0.000389172   0.000418752
      1653.0   0.000184501   0.000210088
      1654.0   0.000073753   0.000089739
      1655.0   0.000123446   0.000161336
      1656.0   0.000102732   0.000145029
      1657.0   0.000120267   0.000184481
      1658.0   0.000118684   0.000198766
      1659.0   0.000138630   0.000254178
      1660.0   0.000162516   0.000325951
      1661.0   0.000153009   0.000334890
      1662.0   0.000172323   0.000412764
      1663.0   0.000123168   0.000323077
      1664.0   0.000000000   0.000000000
      1665.0   0.000022979   0.000071626
      1666.0   0.000009474   0.000032190
      1667.0   0.000000000   0.000000000
      1668.0   0.000000000   0.000000000
      1669.0   0.000000000   0.000000000
      1670.0   0.000000000   0.000000000
      1671.0   0.000000000   0.000000000
      1672.0   0.000000000   0.000000000
      1673.0   0.000123678   0.000664109
      1674.0   0.000066291   0.000377154
      1675.0   0.000042394   0.000254309
      1676.0   0.000049029   0.000306502
      1677.0   0.000046796   0.000302042
      1678.0   0.000029628   0.000197159
      1679.0   0.000047699   0.000330123
      1680.0   0.000056793   0.000407637
      1681.0   0.000061377   0.000448445
      1682.0   0.000074294   0.000550056
      1683.0   0.000079887   0.000603657
      1684.0   0.000101938   0.000779120
      1685.0   0.000113885   0.000875729
      1686.0   0.000050963   0.000393197
      1687.0   0.000045423   0.000348918
      1688.0   0.000032831   0.000251460
      1689.0   0.000023222   0.000178181
      1690.0   0.000031510   0.000239695
      1691.0   0.000029426   0.000219382
      1692.0   0.000032885   0.000240083
      1693.0   0.000031746   0.000226217
      1694.0   0.000035214   0.000246021
      1695.0   0.000044440   0.000305069
      1696.0   0.000045050   0.000302559
      1697.0   0.000051713   0.000333304
      1698.0   0.000080988   0.000499400
      1699.0   0.000092413   0.000545837
      1700.0   0.000103780   0.000588115
      1701.0   0.000096658   0.000524828
      1702.0   0.000051162   0.000261417
      1703.0   0.000042600   0.000204843
      1704.0   0.000050326   0.000226670
      1705.0   0.000047172   0.000197537
      1706.0   0.000053705   0.000209148
      1707.0   0.000051441   0.000185884
      1708.0   0.000053575   0.000178560
      1709.0   0.000056366   0.000171970
      1710.0   0.000054872   0.000152443
      1711.0   0.000070770   0.000177772
      1712.0   0.000106765   0.000242825
      1713.0   0.000105482   0.000216085
      1714.0   0.000148321   0.000274010
      1715.0   0.000157133   0.000261931
      1716.0   0.000183031   0.000276666
      1717.0   0.000226372   0.000311463
      1718.0   0.000231179   0.000293036
      1719.0   0.000294632   0.000348727
      1720.0   0.000399105   0.000449033
      1721.0   0.000449122   0.000489445
      1722.0   0.000559587   0.000601412
      1723.0   0.000545480   0.000590203
      1724.0   0.000608389   0.000674066
      1725.0   0.000440824   0.000508928
      1726.0   0.000211116   0.000257133
      1727.0   0.000175849   0.000228252
      1728.0   0.000190118   0.000264689
      1729.0   0.000153651   0.000230814
      1730.0   0.000157148   0.000254385
      1731.0   0.000125675   0.000219398
      1732.0   0.000125573   0.000235553
      1733.0   0.000093666   0.000188483
      1734.0   0.000103501   0.000222254
      1735.0   0.000138281   0.000316052
      1736.0   0.000114883   0.000277712
      1737.0   0.000113055   0.000286091
      1738.0   0.000147537   0.000389348
      1739.0   0.000142661   0.000390241
      1740.0   0.000162928   0.000458051
      1741.0   0.000196538   0.000564981
      1742.0   0.000187655   0.000551166
      1743.0   0.000220905   0.000656229
      1744.0   0.000233577   0.000703494
      1745.0   0.000160109   0.000488784
      1746.0   0.000095405   0.000291476
      1747.0   0.000073056   0.000221546
      1748.0   0.000086840   0.000260893
      1749.0   0.000110976   0.000329504
      1750.0   0.000144213   0.000420968
      1751.0   0.000180956   0.000517879
      1752.0   0.000166604   0.000465902
      1753.0   0.000171369   0.000462879
      1754.0   0.000085860   0.000223360
      1755.0   0.000080958   0.000202235
      1756.0   0.000109580   0.000262755
      1757.0   0.000126099   0.000287588
      1758.0   0.000121731   0.000263338
      1759.0   0.000140765   0.000284236
      1760.0   0.000134905   0.000254506
      1761.0   0.000159635   0.000279797
      1762.0   0.000174233   0.000282839
      1763.0   0.000223910   0.000334403
      1764.0   0.000332611   0.000459854
      1765.0   0.000420428   0.000539520
      1766.0   0.000512610   0.000617782
      1767.0   0.000360844   0.000412969
      1768.0   0.000211042   0.000233255
      1769.0   0.000330745   0.000359957
      1770.0   0.000447741   0.000489505
      1771.0   0.000417206   0.000466872
      1772.0   0.000497176   0.000581074
      1773.0   0.000291288   0.000362058
      1774.0   0.000171344   0.000228258
      1775.0   0.000178651   0.000258157
      1776.0   0.000209075   0.000327210
      1777.0   0.000226798   0.000385908
      1778.0   0.000205698   0.000378242
      1779.0   0.000211530   0.000420396
      1780.0   0.000201215   0.000425430
      1781.0   0.000106637   0.000240160
      1782.0   0.000076932   0.000179734
      1783.0   0.000079108   0.000191150
      1784.0   0.000069807   0.000172965
      1785.0   0.000068565   0.000175178
      1786.0   0.000063950   0.000163996
      1787.0   0.000056101   0.000143840
      1788.0   0.000067184   0.000169733
      1789.0   0.000060458   0.000152359
      1790.0   0.000062035   0.000152672
      1791.0   0.000069294   0.000163841
      1792.0   0.000059125   0.000137181
      1793.0   0.000073550   0.000165745
      1794.0   0.000085953   0.000186374
      1795.0   0.000099598   0.000202817
      1796.0   0.000082504   0.000158586
      1797.0   0.000047265   0.000085042
      1798.0   0.000058178   0.000097238
      1799.0   0.000069945   0.000106634
      1800.0   0.000052759   0.000073618
      1801.0   0.000071165   0.000089966
      1802.0   0.000070779   0.000081121
      1803.0   0.000073339   0.000074070
      1804.0   0.000119753   0.000103617
      1805.0   0.000093999   0.000067074
      1806.0   0.000068575   0.000040190
      1807.0   0.000104286   0.000049078
      1808.0   0.000284703   0.000107297
      1809.0   0.000405095   0.000122713
      1810.0   0.000354265   0.000089998
      1811.0   0.000301671   0.000068232
      1812.0   0.000300513   0.000065468
      1813.0   0.000221795   0.000050177
      1814.0   0.000359290   0.000090415
      1815.0   0.000199946   0.000062148
      1816.0   0.000022910   0.000009319
      1817.0   0.000133098   0.000070861
      1818.0   0.000177582   0.000125597
      1819.0   0.000096884   0.000094734
      1820.0   0.000024854   0.000035372
      1821.0   0.000000000   0.000000000
      1822.0   0.000005791   0.000017387
      1823.0   0.000043952   0.000183148
      1824.0   0.000055637   0.000318648
      1825.0   0.000037187   0.000299392
      1826.0   0.000010555   0.000104331
      1827.0   0.000000731   0.000009308
      1828.0   0.000006105   0.000112452
      1829.0   0.000005456   0.000193917
      1830.0   0.000002494   0.000091501
      1831.0   0.000000000   0.000000000
      1832.0   0.000001943   0.000093185
      1833.0   0.000005869   0.000351181
      1834.0   0.000008715   0.000608106
      1835.0   0.000003921   0.000347756
      1836.0   0.000000082   0.000010665
      1837.0   0.000000000   0.000000000
      1838.0   0.000000441   0.000112635
      1839.0   0.000002366   0.000709605
      1840.0   0.000001575   0.000524478
      1841.0   0.000000256   0.000098301
      1842.0   0.000000000   0.000000000
      1843.0   0.000000435   0.000229102
      1844.0   0.000001596   0.001018207
      1845.0   0.000002003   0.001429986
      1846.0   0.000001306   0.000994907
      1847.0   0.000000000   0.000000000
      1848.0   0.000000000   0.000000000
      1849.0   0.000000019   0.000018799
      1850.0   0.000000855   0.000903627
      1851.0   0.000001171   0.001244619
      1852.0   0.000000650   0.000656009
      1853.0   0.000000157   0.000145161
      1854.0   0.000000097   0.000084324
      1855.0   0.000000240   0.000208497
      1856.0   0.000000619   0.000547581
      1857.0   0.000000320   0.000287657
      1858.0   0.000000156   0.000146268
      1859.0   0.000000276   0.000257048
      1860.0   0.000000081   0.000071959
      1861.0   0.000000076   0.000070221
      1862.0   0.000000458   0.000437012
      1863.0   0.000000540   0.000502324
      1864.0   0.000000218   0.000225257
      1865.0   0.000000102   0.000111246
      1866.0   0.000000167   0.000164524
      1867.0   0.000000184   0.000178690
      1868.0   0.000000000   0.000000000
      1869.0   0.000000000   0.000000000
      1870.0   0.000000000   0.000000000
      1871.0   0.000000000   0.000000000
      1872.0   0.000000000   0.000000000
      1873.0   0.000000058   0.000070711
      1874.0   0.000000108   0.000140385
      1875.0   0.000000216   0.000301582
      1876.0   0.000000240   0.000365171
      1877.0   0.000000136   0.000225540
      1878.0   0.000000115   0.000194529
      1879.0   0.000000232   0.000404871
      1880.0   0.000000272   0.000477519
      1881.0   0.000000108   0.000223211
      1882.0   0.000000046   0.000129985
      1883.0   0.000000065   0.000239249
      1884.0   0.000000009   0.000038518
      1885.0   0.000000012   0.000070122
      1886.0   0.000000068   0.000427424
      1887.0   0.000000079   0.000409772
      1888.0   0.000000069   0.000327890
      1889.0   0.000000027   0.000130782
      1890.0   0.000000000   0.000000000
      1891.0   0.000000000   0.000000000
      1892.0   0.000000114   0.000707792
      1893.0   0.000000166   0.001092433
      1894.0   0.000000153   0.001207940
      1895.0   0.000000138   0.001135283
      1896.0   0.000000149   0.001086559
      1897.0   0.000000082   0.000704159
      1898.0   0.000000043   0.000419912
      1899.0   0.000000000   0.000000000
      1900.0   0.000000000   0.000000000
      1901.0   0.000000039   0.000483449
      1902.0   0.000000107   0.000849632
      1903.0   0.000000078   0.000440643
      1904.0   0.000000043   0.000186090
      1905.0   0.000000017   0.000061417
      1906.0   0.000000003   0.000008318
      1907.0   0.000000043   0.000110678
      1908.0   0.000000128   0.000301720
      1909.0   0.000000150   0.000390853
      1910.0   0.000000078   0.000214418
      1911.0   0.000000024   0.000052664
      1912.0   0.000000012   0.000022108
      1913.0   0.000000000   0.000000000
      1914.0   0.000000026   0.000044218
      1915.0   0.000000107   0.000141268
      1916.0   0.000000095   0.000154583
      1917.0   0.000000062   0.000127335
      1918.0   0.000000038   0.000063631
      1919.0   0.000000023   0.000034807
      1920.0   0.000000002   0.000002310
      1921.0   0.000000000   0.000000000
      1922.0   0.000000041   0.000039608
      1923.0   0.000000126   0.000127018
      1924.0   0.000000067   0.000073451
      1925.0   0.000000003   0.000003013
      1926.0   0.000000000   0.000000000
      1927.0   0.000000000   0.000000000
      1928.0   0.000000000   0.000000000
      1929.0   0.000000009   0.000008958
      1930.0   0.000000048   0.000049032
      1931.0   0.000000068   0.000078924
      1932.0   0.000000064   0.000082444
      1933.0   0.000000065   0.000101339
      1934.0   0.000000053   0.000102735
      1935.0   0.000000041   0.000093300
      1936.0   0.000000050   0.000144526
      1937.0   0.000000052   0.000186932
      1938.0   0.000000045   0.000176947
      1939.0   0.000000051   0.000241507
      1940.0   0.000000073   0.000351769
      1941.0   0.000000104   0.000397441
      1942.0   0.000000104   0.000416717
      1943.0   0.000000101   0.000485883
      1944.0   0.000000119   0.000561001
      1945.0   0.000000091   0.000456040
      1946.0   0.000000075   0.000397425
      1947.0   0.000000112   0.000402030
      1948.0   0.000000104   0.000268788
      1949.0   0.000000123   0.000256162
      1950.0   0.000000131   0.000201142
      1951.0   0.000000113   0.000136526
      1952.0   0.000000123   0.000115695
      1953.0   0.000000114   0.000073777
      1954.0   0.000000128   0.000059682
      1955.0   0.000000106   0.000037634
      1956.0   0.000000111   0.000032388
      1957.0   0.000000127   0.000030499
      1958.0   0.000000121   0.000021372
      1959.0   0.000000183   0.000021275
      1960.0   0.000000245   0.000019039
      1961.0   0.000000206   0.000012266
      1962.0   0.000000295   0.000014998
      1963.0   0.000000292   0.000012559
      1964.0   0.000000265   0.000009345
      1965.0   0.000000251   0.000007069
      1966.0   0.000000298   0.000007012
      1967.0   0.000000343   0.000006833
