#                                                          
# SPHERE/IRDIS DB D_J23 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_J2          D_J3                          
#                                                          
      1197.0   0.866466582   0.000088556
      1198.0   0.871248364   0.000078942
      1199.0   0.876267433   0.000123043
      1200.0   0.880272269   0.000131087
      1201.0   0.880315363   0.000143000
      1202.0   0.871267855   0.000152727
      1203.0   0.847397923   0.000172746
      1204.0   0.804193854   0.000157608
      1205.0   0.740017354   0.000191037
      1206.0   0.655586123   0.000239620
      1207.0   0.561557829   0.000255770
      1208.0   0.459247470   0.000316585
      1209.0   0.366288334   0.000382749
      1210.0   0.285037309   0.000419233
      1211.0   0.218713865   0.000480908
      1212.0   0.164807290   0.000579965
      1213.0   0.124111064   0.000570677
      1214.0   0.095227398   0.000724886
      1215.0   0.072966009   0.001796681
      1216.0   0.055848937   0.002324496
      1217.0   0.044869520   0.001126601
      1218.0   0.034480661   0.000964702
      1219.0   0.028040161   0.002256232
      1220.0   0.022121133   0.001248796
      1221.0   0.016901242   0.000376064
      1222.0   0.012965991   0.000000000
      1223.0   0.009855370   0.000976872
      1224.0   0.008741450   0.003072146
      1225.0   0.006619210   0.002423279
      1226.0   0.005017584   0.005217057
      1227.0   0.005820259   0.005232463
      1228.0   0.003947737   0.006122102
      1229.0   0.003377564   0.008517244
      1230.0   0.003353365   0.011481220
      1231.0   0.002817554   0.013720897
      1232.0   0.002570511   0.017476376
      1233.0   0.002528717   0.020217685
      1234.0   0.002326842   0.023914449
      1235.0   0.001917089   0.030980231
      1236.0   0.001612614   0.039053760
      1237.0   0.001429225   0.050634462
      1238.0   0.001210258   0.067289069
      1239.0   0.001006077   0.086889729
      1240.0   0.000890163   0.114099987
      1241.0   0.000784606   0.150906757
      1242.0   0.000667107   0.193942040
      1243.0   0.000597331   0.249634564
      1244.0   0.000531758   0.315446317
      1245.0   0.000455664   0.392245740
      1246.0   0.000399920   0.472570419
      1247.0   0.000365191   0.551598251
      1248.0   0.000321771   0.626057744
      1249.0   0.000279771   0.691099405
      1250.0   0.000262037   0.742512047
      1251.0   0.000226821   0.781664312
      1252.0   0.000203374   0.807938337
      1253.0   0.000187444   0.824019194
      1254.0   0.000172472   0.833561063
      1255.0   0.000148081   0.838950098
      1256.0   0.000142489   0.841328681
      1257.0   0.000130146   0.843508780
      1258.0   0.000117283   0.846587479
      1259.0   0.000110955   0.850248575
      1260.0   0.000100312   0.853547752
      1261.0   0.000091508   0.858458936
      1262.0   0.000084022   0.864350677
      1263.0   0.000079408   0.870360494
      1264.0   0.000075229   0.875629425
      1265.0   0.000073660   0.880624592
      1266.0   0.000069104   0.884522498
      1267.0   0.000063161   0.886614799
      1268.0   0.000061860   0.887124598
      1269.0   0.000057512   0.886286199
      1270.0   0.000051971   0.884717822
      1271.0   0.000044903   0.882037044
      1272.0   0.000038314   0.878200114
      1273.0   0.000030856   0.874545276
      1274.0   0.000026893   0.870919108
      1275.0   0.000028973   0.867372870
      1276.0   0.000029838   0.865574598
      1277.0   0.000033097   0.864977121
      1278.0   0.000031893   0.866471171
      1279.0   0.000033535   0.871090591
      1280.0   0.000033399   0.878040016
      1281.0   0.000032777   0.886554003
      1282.0   0.000030850   0.895758450
      1283.0   0.000029413   0.903627455
      1284.0   0.000029884   0.907677531
      1285.0   0.000026325   0.903259575
      1286.0   0.000026991   0.886275470
      1287.0   0.000025132   0.852840841
      1288.0   0.000023858   0.802881420
      1289.0   0.000019012   0.737075508
      1290.0   0.000018762   0.658569455
      1291.0   0.000015281   0.570965767
      1292.0   0.000018606   0.483161211
      1293.0   0.000020078   0.399975240
      1294.0   0.000022528   0.324321687
      1295.0   0.000017258   0.256278843
      1296.0   0.000016849   0.199776441
      1297.0   0.000011728   0.154975042
      1298.0   0.000012931   0.119876057
      1299.0   0.000012830   0.092394076
      1300.0   0.000015682   0.072736107
      1301.0   0.000018467   0.055471998
      1302.0   0.000018112   0.041821279
      1303.0   0.000014813   0.033256389
      1304.0   0.000013231   0.026494510
      1305.0   0.000012618   0.020381486
      1306.0   0.000012070   0.017619358
      1307.0   0.000017393   0.014671844
      1308.0   0.000021416   0.011849394
      1309.0   0.000019210   0.010943262
      1310.0   0.000021532   0.009033052
      1311.0   0.000018779   0.006503413
      1312.0   0.000015817   0.005593719
      1313.0   0.000012368   0.006241568
      1314.0   0.000014187   0.004680021
      1315.0   0.000014018   0.003195375
      1316.0   0.000017626   0.002636844
      1317.0   0.000018294   0.002377966
      1318.0   0.000017605   0.001434890
      1319.0   0.000015551   0.001378215
      1320.0   0.000015565   0.002483034
      1321.0   0.000012716   0.002714643
      1322.0   0.000014009   0.001947062
      1323.0   0.000016590   0.001497024
      1324.0   0.000017744   0.001233964
      1325.0   0.000017449   0.001087282
      1326.0   0.000016837   0.000961421
      1327.0   0.000015341   0.000818705
      1328.0   0.000013075   0.000714625
      1329.0   0.000011134   0.000633852
      1330.0   0.000009729   0.000551104
      1331.0   0.000012610   0.000486159
      1332.0   0.000010073   0.000423443
      1333.0   0.000011004   0.000376256
      1334.0   0.000013704   0.000345644
      1335.0   0.000015825   0.000306335
      1336.0   0.000014329   0.000275707
      1337.0   0.000013253   0.000261016
      1338.0   0.000015095   0.000246889
      1339.0   0.000014503   0.000225038
      1340.0   0.000012910   0.000212424
      1341.0   0.000014674   0.000199584
      1342.0   0.000017565   0.000182208
      1343.0   0.000014697   0.000163317
      1344.0   0.000016522   0.000150512
      1345.0   0.000018205   0.000141922
      1346.0   0.000015037   0.000133368
      1347.0   0.000017014   0.000126120
      1348.0   0.000019942   0.000124095
      1349.0   0.000021413   0.000118267
      1350.0   0.000018439   0.000106552
      1351.0   0.000023964   0.000100897
      1352.0   0.000024025   0.000094479
      1353.0   0.000024381   0.000082710
      1354.0   0.000023758   0.000075041
      1355.0   0.000027400   0.000072739
      1356.0   0.000023499   0.000068605
      1357.0   0.000026455   0.000061621
      1358.0   0.000027211   0.000058292
      1359.0   0.000027100   0.000055301
      1360.0   0.000029572   0.000051823
      1361.0   0.000030026   0.000048523
      1362.0   0.000025037   0.000044464
      1363.0   0.000024419   0.000037520
      1364.0   0.000023333   0.000032970
      1365.0   0.000018919   0.000025683
      1366.0   0.000017528   0.000018057
      1367.0   0.000016509   0.000015341
      1368.0   0.000014009   0.000013002
      1369.0   0.000011874   0.000009516
      1370.0   0.000011053   0.000008174
      1371.0   0.000009609   0.000007382
      1372.0   0.000008104   0.000005425
      1373.0   0.000007331   0.000004145
      1374.0   0.000006252   0.000003493
      1375.0   0.000005474   0.000002369
      1376.0   0.000004581   0.000001648
      1377.0   0.000004438   0.000001492
      1378.0   0.000003938   0.000001075
      1379.0   0.000003614   0.000000793
      1380.0   0.000003343   0.000000931
      1381.0   0.000003252   0.000000901
      1382.0   0.000002886   0.000000751
      1383.0   0.000002890   0.000000923
      1384.0   0.000002954   0.000000862
      1385.0   0.000002910   0.000000668
      1386.0   0.000002997   0.000000639
      1387.0   0.000003038   0.000000553
      1388.0   0.000003198   0.000000431
      1389.0   0.000003527   0.000000494
      1390.0   0.000003111   0.000000407
      1391.0   0.000003382   0.000000316
      1392.0   0.000003120   0.000000282
      1393.0   0.000002909   0.000000269
      1394.0   0.000003111   0.000000235
      1395.0   0.000003662   0.000000242
      1396.0   0.000003889   0.000000273
      1397.0   0.000003599   0.000000215
      1398.0   0.000003964   0.000000182
      1399.0   0.000004160   0.000000169
      1400.0   0.000004290   0.000000148
      1401.0   0.000004566   0.000000135
      1402.0   0.000004869   0.000000181
      1403.0   0.000004513   0.000000140
      1404.0   0.000004850   0.000000124
      1405.0   0.000004853   0.000000130
      1406.0   0.000004906   0.000000102
      1407.0   0.000004683   0.000000054
      1408.0   0.000005061   0.000000080
      1409.0   0.000005459   0.000000074
      1410.0   0.000004624   0.000000040
      1411.0   0.000006800   0.000000046
      1412.0   0.000006547   0.000000048
      1413.0   0.000004664   0.000000029
      1414.0   0.000005669   0.000000033
      1415.0   0.000006528   0.000000031
      1416.0   0.000003246   0.000000027
      1417.0   0.000001440   0.000000024
      1418.0   0.000002245   0.000000022
      1419.0   0.000003784   0.000000018
      1420.0   0.000002993   0.000000015
      1421.0   0.000002977   0.000000015
      1422.0   0.000003855   0.000000012
      1423.0   0.000004147   0.000000009
      1424.0   0.000004776   0.000000011
      1425.0   0.000004916   0.000000012
      1426.0   0.000005381   0.000000009
      1427.0   0.000005926   0.000000009
      1428.0   0.000007914   0.000000010
      1429.0   0.000009444   0.000000008
      1430.0   0.000010793   0.000000005
      1431.0   0.000013459   0.000000006
      1432.0   0.000018652   0.000000006
      1433.0   0.000026530   0.000000006
      1434.0   0.000039981   0.000000006
      1435.0   0.000062169   0.000000007
      1436.0   0.000096059   0.000000006
      1437.0   0.000138148   0.000000007
      1438.0   0.000182853   0.000000007
      1439.0   0.000192276   0.000000008
      1440.0   0.000163902   0.000000010
      1441.0   0.000126191   0.000000011
      1442.0   0.000096525   0.000000010
      1443.0   0.000069512   0.000000011
      1444.0   0.000055130   0.000000012
      1445.0   0.000046411   0.000000011
      1446.0   0.000034901   0.000000011
      1447.0   0.000032013   0.000000013
      1448.0   0.000028774   0.000000013
      1449.0   0.000025069   0.000000013
      1450.0   0.000023746   0.000000015
      1451.0   0.000020359   0.000000013
      1452.0   0.000018906   0.000000015
      1453.0   0.000018187   0.000000017
      1454.0   0.000018123   0.000000017
      1455.0   0.000015617   0.000000016
      1456.0   0.000014719   0.000000017
      1457.0   0.000012580   0.000000015
      1458.0   0.000011921   0.000000012
      1459.0   0.000011472   0.000000012
      1460.0   0.000012119   0.000000013
      1461.0   0.000011343   0.000000013
      1462.0   0.000009547   0.000000012
      1463.0   0.000008018   0.000000011
      1464.0   0.000008151   0.000000011
      1465.0   0.000008205   0.000000012
      1466.0   0.000006546   0.000000009
      1467.0   0.000006812   0.000000009
      1468.0   0.000005590   0.000000007
      1469.0   0.000005371   0.000000007
      1470.0   0.000006174   0.000000008
      1471.0   0.000004743   0.000000006
      1472.0   0.000004547   0.000000006
      1473.0   0.000004784   0.000000006
      1474.0   0.000004478   0.000000005
      1475.0   0.000004085   0.000000005
      1476.0   0.000004471   0.000000005
      1477.0   0.000004734   0.000000005
      1478.0   0.000003696   0.000000004
      1479.0   0.000006054   0.000000006
      1480.0   0.000006082   0.000000006
      1481.0   0.000005254   0.000000005
      1482.0   0.000007120   0.000000006
      1483.0   0.000008283   0.000000006
      1484.0   0.000008993   0.000000006
      1485.0   0.000009413   0.000000006
      1486.0   0.000014634   0.000000009
      1487.0   0.000019824   0.000000011
      1488.0   0.000018101   0.000000010
      1489.0   0.000023343   0.000000012
      1490.0   0.000021348   0.000000011
      1491.0   0.000028009   0.000000015
      1492.0   0.000034848   0.000000020
      1493.0   0.000030909   0.000000020
      1494.0   0.000039509   0.000000029
      1495.0   0.000039028   0.000000034
      1496.0   0.000033496   0.000000035
      1497.0   0.000034551   0.000000044
      1498.0   0.000031289   0.000000050
      1499.0   0.000028711   0.000000057
      1500.0   0.000025276   0.000000061
      1501.0   0.000026662   0.000000084
      1502.0   0.000022059   0.000000087
      1503.0   0.000018809   0.000000095
      1504.0   0.000019475   0.000000127
      1505.0   0.000016933   0.000000154
      1506.0   0.000017669   0.000000191
      1507.0   0.000015573   0.000000194
      1508.0   0.000013900   0.000000172
      1509.0   0.000013205   0.000000204
      1510.0   0.000012733   0.000000249
      1511.0   0.000010985   0.000000205
      1512.0   0.000005929   0.000000114
      1513.0   0.000006669   0.000000140
      1514.0   0.000007301   0.000000224
      1515.0   0.000005167   0.000000190
      1516.0   0.000003225   0.000000151
      1517.0   0.000002592   0.000000144
      1518.0   0.000003337   0.000000191
      1519.0   0.000002587   0.000000198
      1520.0   0.000001057   0.000000100
      1521.0   0.000003210   0.000000383
      1522.0   0.000003370   0.000000469
      1523.0   0.000000000   0.000000000
      1524.0   0.000001461   0.000000317
      1525.0   0.000002325   0.000000652
      1526.0   0.000000898   0.000000325
      1527.0   0.000000000   0.000000000
      1528.0   0.000000000   0.000000000
      1529.0   0.000000937   0.000000788
      1530.0   0.000001970   0.000002148
      1531.0   0.000000193   0.000000269
      1532.0   0.000000470   0.000000793
      1533.0   0.000000986   0.000001901
      1534.0   0.000001057   0.000002172
      1535.0   0.000001270   0.000002602
      1536.0   0.000002614   0.000005053
      1537.0   0.000000177   0.000000305
      1538.0   0.000000000   0.000000000
      1539.0   0.000001796   0.000002162
      1540.0   0.000000000   0.000000000
      1541.0   0.000000000   0.000000000
      1542.0   0.000000647   0.000000373
      1543.0   0.000002473   0.000001104
      1544.0   0.000001169   0.000000414
      1545.0   0.000004296   0.000001227
      1546.0   0.000000965   0.000000226
      1547.0   0.000000000   0.000000000
      1548.0   0.000001742   0.000000297
      1549.0   0.000000351   0.000000052
      1550.0   0.000000000   0.000000000
      1551.0   0.000005040   0.000000655
      1552.0   0.000004528   0.000000574
      1553.0   0.000000000   0.000000000
      1554.0   0.000000000   0.000000000
      1555.0   0.000000000   0.000000000
      1556.0   0.000003001   0.000000442
      1557.0   0.000013941   0.000002245
      1558.0   0.000014487   0.000002597
      1559.0   0.000005397   0.000001097
      1560.0   0.000003192   0.000000748
      1561.0   0.000004260   0.000001165
      1562.0   0.000000000   0.000000000
      1563.0   0.000000000   0.000000000
      1564.0   0.000004574   0.000002055
      1565.0   0.000003999   0.000002156
      1566.0   0.000007116   0.000004584
      1567.0   0.000010108   0.000007876
      1568.0   0.000004862   0.000004598
      1569.0   0.000004726   0.000005417
      1570.0   0.000003233   0.000004474
      1571.0   0.000003653   0.000006160
      1572.0   0.000003154   0.000006426
      1573.0   0.000000676   0.000001660
      1574.0   0.000000322   0.000000952
      1575.0   0.000002058   0.000007226
      1576.0   0.000003193   0.000012974
      1577.0   0.000002359   0.000010844
      1578.0   0.000000063   0.000000321
      1579.0   0.000001207   0.000006722
      1580.0   0.000001012   0.000005938
      1581.0   0.000000000   0.000000000
      1582.0   0.000001205   0.000007370
      1583.0   0.000001383   0.000008281
      1584.0   0.000000000   0.000000000
      1585.0   0.000000382   0.000002096
      1586.0   0.000001491   0.000007595
      1587.0   0.000000000   0.000000000
      1588.0   0.000000000   0.000000000
      1589.0   0.000000646   0.000002507
      1590.0   0.000001314   0.000004673
      1591.0   0.000000894   0.000002924
      1592.0   0.000000000   0.000000000
      1593.0   0.000000000   0.000000000
      1594.0   0.000000133   0.000000338
      1595.0   0.000000000   0.000000000
      1596.0   0.000000000   0.000000000
      1597.0   0.000000244   0.000000499
      1598.0   0.000000405   0.000000778
      1599.0   0.000000390   0.000000708
      1600.0   0.000000876   0.000001517
      1601.0   0.000001050   0.000001714
      1602.0   0.000000666   0.000001027
      1603.0   0.000000715   0.000001068
      1604.0   0.000000000   0.000000000
      1605.0   0.000000024   0.000000033
      1606.0   0.000000000   0.000000000
      1607.0   0.000000000   0.000000000
      1608.0   0.000000000   0.000000000
      1609.0   0.000000000   0.000000000
      1610.0   0.000000000   0.000000000
      1611.0   0.000000743   0.000000850
      1612.0   0.000000000   0.000000000
      1613.0   0.000000000   0.000000000
      1614.0   0.000000812   0.000000872
      1615.0   0.000000000   0.000000000
      1616.0   0.000000000   0.000000000
      1617.0   0.000000353   0.000000368
      1618.0   0.000003953   0.000004120
      1619.0   0.000001525   0.000001556
      1620.0   0.000001398   0.000001404
      1621.0   0.000000000   0.000000000
      1622.0   0.000000000   0.000000000
      1623.0   0.000000685   0.000000692
      1624.0   0.000001995   0.000002012
      1625.0   0.000000615   0.000000617
      1626.0   0.000000000   0.000000000
      1627.0   0.000000980   0.000001006
      1628.0   0.000000523   0.000000547
      1629.0   0.000002178   0.000002322
      1630.0   0.000001288   0.000001402
      1631.0   0.000000162   0.000000179
      1632.0   0.000002630   0.000002958
      1633.0   0.000000364   0.000000419
      1634.0   0.000000000   0.000000000
      1635.0   0.000002930   0.000003609
      1636.0   0.000000829   0.000001055
      1637.0   0.000003275   0.000004315
      1638.0   0.000003166   0.000004343
      1639.0   0.000000000   0.000000000
      1640.0   0.000001818   0.000002696
      1641.0   0.000002062   0.000003189
      1642.0   0.000002585   0.000004157
      1643.0   0.000000639   0.000001061
      1644.0   0.000004724   0.000008048
      1645.0   0.000000000   0.000000000
      1646.0   0.000003636   0.000006368
      1647.0   0.000000000   0.000000000
      1648.0   0.000000000   0.000000000
      1649.0   0.000003125   0.000005155
      1650.0   0.000002844   0.000004462
      1651.0   0.000000000   0.000000000
      1652.0   0.000006238   0.000008460
      1653.0   0.000007231   0.000008932
      1654.0   0.000000351   0.000000390
      1655.0   0.000003548   0.000003513
      1656.0   0.000000000   0.000000000
      1657.0   0.000005956   0.000004602
      1658.0   0.000000000   0.000000000
      1659.0   0.000005739   0.000003424
      1660.0   0.000004394   0.000002307
      1661.0   0.000000000   0.000000000
      1662.0   0.000007684   0.000003166
      1663.0   0.000000000   0.000000000
      1664.0   0.000007902   0.000002630
      1665.0   0.000000853   0.000000258
      1666.0   0.000000000   0.000000000
      1667.0   0.000000000   0.000000000
      1668.0   0.000000000   0.000000000
      1669.0   0.000013244   0.000002936
      1670.0   0.000008335   0.000001743
      1671.0   0.000004157   0.000000821
      1672.0   0.000000390   0.000000074
      1673.0   0.000000000   0.000000000
      1674.0   0.000002810   0.000000496
      1675.0   0.000000000   0.000000000
      1676.0   0.000000798   0.000000133
      1677.0   0.000000000   0.000000000
      1678.0   0.000000898   0.000000140
      1679.0   0.000007631   0.000001169
      1680.0   0.000001004   0.000000152
      1681.0   0.000000000   0.000000000
      1682.0   0.000000000   0.000000000
      1683.0   0.000000000   0.000000000
      1684.0   0.000008996   0.000001302
      1685.0   0.000000000   0.000000000
      1686.0   0.000000000   0.000000000
      1687.0   0.000000000   0.000000000
      1688.0   0.000000692   0.000000099
      1689.0   0.000004413   0.000000626
      1690.0   0.000000000   0.000000000
      1691.0   0.000001527   0.000000211
      1692.0   0.000000000   0.000000000
      1693.0   0.000001976   0.000000266
      1694.0   0.000002639   0.000000358
      1695.0   0.000002360   0.000000325
      1696.0   0.000000000   0.000000000
      1697.0   0.000000000   0.000000000
      1698.0   0.000003027   0.000000411
      1699.0   0.000001243   0.000000171
      1700.0   0.000000000   0.000000000
      1701.0   0.000004962   0.000000688
      1702.0   0.000000000   0.000000000
      1703.0   0.000001589   0.000000214
      1704.0   0.000000339   0.000000046
      1705.0   0.000003780   0.000000510
      1706.0   0.000000000   0.000000000
      1707.0   0.000000000   0.000000000
      1708.0   0.000005256   0.000000718
      1709.0   0.000001836   0.000000251
      1710.0   0.000000000   0.000000000
      1711.0   0.000001878   0.000000265
      1712.0   0.000001892   0.000000262
      1713.0   0.000000000   0.000000000
      1714.0   0.000000000   0.000000000
      1715.0   0.000000000   0.000000000
      1716.0   0.000007544   0.000001081
      1717.0   0.000000000   0.000000000
      1718.0   0.000000418   0.000000060
      1719.0   0.000002588   0.000000376
      1720.0   0.000002281   0.000000341
      1721.0   0.000000000   0.000000000
      1722.0   0.000000639   0.000000099
      1723.0   0.000003479   0.000000539
      1724.0   0.000000000   0.000000000
      1725.0   0.000001424   0.000000221
      1726.0   0.000006900   0.000001083
      1727.0   0.000000608   0.000000097
      1728.0   0.000007166   0.000001178
      1729.0   0.000008810   0.000001483
      1730.0   0.000006543   0.000001116
      1731.0   0.000000000   0.000000000
      1732.0   0.000012168   0.000002121
      1733.0   0.000008371   0.000001493
      1734.0   0.000014558   0.000002643
      1735.0   0.000003996   0.000000747
      1736.0   0.000016076   0.000003077
      1737.0   0.000024685   0.000004825
      1738.0   0.000006205   0.000001245
      1739.0   0.000017416   0.000003621
      1740.0   0.000002832   0.000000610
      1741.0   0.000003654   0.000000814
      1742.0   0.000011613   0.000002693
      1743.0   0.000024937   0.000006009
      1744.0   0.000000000   0.000000000
      1745.0   0.000009559   0.000002479
      1746.0   0.000017903   0.000004853
      1747.0   0.000013535   0.000003838
      1748.0   0.000000000   0.000000000
      1749.0   0.000000000   0.000000000
      1750.0   0.000000000   0.000000000
      1751.0   0.000004362   0.000001514
      1752.0   0.000023049   0.000008446
      1753.0   0.000000737   0.000000286
      1754.0   0.000000000   0.000000000
      1755.0   0.000000000   0.000000000
      1756.0   0.000000000   0.000000000
      1757.0   0.000006055   0.000002977
      1758.0   0.000000000   0.000000000
      1759.0   0.000011466   0.000006361
      1760.0   0.000000000   0.000000000
      1761.0   0.000008949   0.000005601
      1762.0   0.000000000   0.000000000
      1763.0   0.000009105   0.000006410
      1764.0   0.000000000   0.000000000
      1765.0   0.000019345   0.000015140
      1766.0   0.000000000   0.000000000
      1767.0   0.000001549   0.000001330
      1768.0   0.000017030   0.000015200
      1769.0   0.000000000   0.000000000
      1770.0   0.000000000   0.000000000
      1771.0   0.000003836   0.000003757
      1772.0   0.000005135   0.000005132
      1773.0   0.000000000   0.000000000
      1774.0   0.000000000   0.000000000
      1775.0   0.000008470   0.000008728
      1776.0   0.000001694   0.000001746
      1777.0   0.000000000   0.000000000
      1778.0   0.000000000   0.000000000
      1779.0   0.000000000   0.000000000
      1780.0   0.000007131   0.000007048
      1781.0   0.000000000   0.000000000
      1782.0   0.000001348   0.000001281
      1783.0   0.000012414   0.000011500
      1784.0   0.000012851   0.000011616
      1785.0   0.000000000   0.000000000
      1786.0   0.000008480   0.000007266
      1787.0   0.000000000   0.000000000
      1788.0   0.000016618   0.000013484
      1789.0   0.000004586   0.000003615
      1790.0   0.000000000   0.000000000
      1791.0   0.000014050   0.000010476
      1792.0   0.000008855   0.000006436
      1793.0   0.000016800   0.000011904
      1794.0   0.000017937   0.000012383
      1795.0   0.000010975   0.000007406
      1796.0   0.000005750   0.000003800
      1797.0   0.000027637   0.000017826
      1798.0   0.000017547   0.000011059
      1799.0   0.000015513   0.000009575
      1800.0   0.000022145   0.000013423
      1801.0   0.000014580   0.000008690
      1802.0   0.000027035   0.000015867
      1803.0   0.000022062   0.000012744
      1804.0   0.000031914   0.000018161
      1805.0   0.000027831   0.000015604
      1806.0   0.000028085   0.000015568
      1807.0   0.000022369   0.000012267
      1808.0   0.000019323   0.000010461
      1809.0   0.000000000   0.000000000
      1810.0   0.000006061   0.000003223
      1811.0   0.000016521   0.000008724
      1812.0   0.000024173   0.000012691
      1813.0   0.000018594   0.000009655
      1814.0   0.000003809   0.000001973
      1815.0   0.000000000   0.000000000
      1816.0   0.000003986   0.000002060
      1817.0   0.000014456   0.000007423
      1818.0   0.000006838   0.000003513
      1819.0   0.000000000   0.000000000
      1820.0   0.000017402   0.000008906
      1821.0   0.000011659   0.000005984
      1822.0   0.000000000   0.000000000
      1823.0   0.000000000   0.000000000
      1824.0   0.000000000   0.000000000
      1825.0   0.000000000   0.000000000
      1826.0   0.000011083   0.000005796
      1827.0   0.000000000   0.000000000
      1828.0   0.000000000   0.000000000
      1829.0   0.000000000   0.000000000
      1830.0   0.000005018   0.000002696
      1831.0   0.000018968   0.000010287
      1832.0   0.000000000   0.000000000
      1833.0   0.000000161   0.000000089
      1834.0   0.000009670   0.000005381
      1835.0   0.000010860   0.000006115
      1836.0   0.000005319   0.000003037
      1837.0   0.000008400   0.000004864
      1838.0   0.000009116   0.000005348
      1839.0   0.000000000   0.000000000
      1840.0   0.000000000   0.000000000
      1841.0   0.000001832   0.000001114
      1842.0   0.000000000   0.000000000
      1843.0   0.000000000   0.000000000
      1844.0   0.000000000   0.000000000
      1845.0   0.000003673   0.000002389
      1846.0   0.000004620   0.000003057
      1847.0   0.000011492   0.000007708
      1848.0   0.000001274   0.000000866
      1849.0   0.000000000   0.000000000
      1850.0   0.000000000   0.000000000
      1851.0   0.000006254   0.000004485
      1852.0   0.000005895   0.000004303
      1853.0   0.000010469   0.000007768
      1854.0   0.000002706   0.000002043
      1855.0   0.000000529   0.000000406
      1856.0   0.000000000   0.000000000
      1857.0   0.000000799   0.000000637
      1858.0   0.000017015   0.000013791
      1859.0   0.000013600   0.000011211
      1860.0   0.000007870   0.000006596
      1861.0   0.000000000   0.000000000
      1862.0   0.000000255   0.000000220
      1863.0   0.000002453   0.000002149
      1864.0   0.000005477   0.000004869
      1865.0   0.000000000   0.000000000
      1866.0   0.000000000   0.000000000
      1867.0   0.000000000   0.000000000
      1868.0   0.000000000   0.000000000
      1869.0   0.000015324   0.000014602
      1870.0   0.000018364   0.000017695
      1871.0   0.000012305   0.000011974
      1872.0   0.000014160   0.000013907
      1873.0   0.000009956   0.000009857
      1874.0   0.000000000   0.000000000
      1875.0   0.000000000   0.000000000
      1876.0   0.000014060   0.000014179
      1877.0   0.000019953   0.000020221
      1878.0   0.000006035   0.000006137
      1879.0   0.000013148   0.000013407
      1880.0   0.000035211   0.000035995
      1881.0   0.000030174   0.000030866
      1882.0   0.000024485   0.000025048
      1883.0   0.000000000   0.000000000
      1884.0   0.000000000   0.000000000
      1885.0   0.000016854   0.000017155
      1886.0   0.000007993   0.000008112
      1887.0   0.000016763   0.000016959
      1888.0   0.000018909   0.000019042
      1889.0   0.000000000   0.000000000
      1890.0   0.000000000   0.000000000
      1891.0   0.000040375   0.000039991
      1892.0   0.000001396   0.000001373
      1893.0   0.000000000   0.000000000
      1894.0   0.000012673   0.000012314
      1895.0   0.000012575   0.000012121
      1896.0   0.000038652   0.000036925
      1897.0   0.000026109   0.000024734
      1898.0   0.000055390   0.000052039
      1899.0   0.000000000   0.000000000
      1900.0   0.000000000   0.000000000
      1901.0   0.000022894   0.000020972
      1902.0   0.000018486   0.000016759
      1903.0   0.000005749   0.000005163
      1904.0   0.000000000   0.000000000
      1905.0   0.000000000   0.000000000
      1906.0   0.000000000   0.000000000
      1907.0   0.000009853   0.000008564
      1908.0   0.000016652   0.000014358
      1909.0   0.000000000   0.000000000
      1910.0   0.000011188   0.000009484
      1911.0   0.000037375   0.000031442
      1912.0   0.000002061   0.000001722
      1913.0   0.000001515   0.000001257
      1914.0   0.000010831   0.000008935
      1915.0   0.000000000   0.000000000
      1916.0   0.000007745   0.000006310
      1917.0   0.000019564   0.000015837
      1918.0   0.000009992   0.000008038
      1919.0   0.000000000   0.000000000
      1920.0   0.000000000   0.000000000
      1921.0   0.000003151   0.000002500
      1922.0   0.000025759   0.000020361
      1923.0   0.000010281   0.000008096
      1924.0   0.000001664   0.000001306
      1925.0   0.000003354   0.000002622
      1926.0   0.000009356   0.000007291
      1927.0   0.000017661   0.000013730
      1928.0   0.000000000   0.000000000
      1929.0   0.000000000   0.000000000
      1930.0   0.000000000   0.000000000
      1931.0   0.000000000   0.000000000
      1932.0   0.000000000   0.000000000
      1933.0   0.000000000   0.000000000
      1934.0   0.000000000   0.000000000
      1935.0   0.000005855   0.000004517
      1936.0   0.000016932   0.000013078
      1937.0   0.000007529   0.000005821
      1938.0   0.000000000   0.000000000
      1939.0   0.000000000   0.000000000
      1940.0   0.000000000   0.000000000
      1941.0   0.000000000   0.000000000
      1942.0   0.000001671   0.000001301
      1943.0   0.000018032   0.000014063
      1944.0   0.000015848   0.000012381
      1945.0   0.000000000   0.000000000
      1946.0   0.000000000   0.000000000
      1947.0   0.000005365   0.000004232
      1948.0   0.000008749   0.000006923
      1949.0   0.000000000   0.000000000
      1950.0   0.000004897   0.000003900
      1951.0   0.000024488   0.000019579
      1952.0   0.000011046   0.000008863
      1953.0   0.000000000   0.000000000
      1954.0   0.000000000   0.000000000
      1955.0   0.000013136   0.000010661
      1956.0   0.000010878   0.000008872
      1957.0   0.000000000   0.000000000
      1958.0   0.000000000   0.000000000
      1959.0   0.000000000   0.000000000
      1960.0   0.000031492   0.000026130
      1961.0   0.000017968   0.000014970
      1962.0   0.000000000   0.000000000
      1963.0   0.000002138   0.000001797
      1964.0   0.000014369   0.000012131
      1965.0   0.000000000   0.000000000
      1966.0   0.000001653   0.000001409
      1967.0   0.000000000   0.000000000
