#                                                          
# SPHERE/IRDIS DB D_H23 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_H2          D_H3                          
#                                                          
      1197.0   0.000000100   0.000000162
      1198.0   0.000000312   0.000000502
      1199.0   0.000000107   0.000000171
      1200.0   0.000000089   0.000000141
      1201.0   0.000000169   0.000000262
      1202.0   0.000000174   0.000000263
      1203.0   0.000000052   0.000000077
      1204.0   0.000000446   0.000000642
      1205.0   0.000000115   0.000000160
      1206.0   0.000000089   0.000000120
      1207.0   0.000000342   0.000000446
      1208.0   0.000000069   0.000000086
      1209.0   0.000000092   0.000000112
      1210.0   0.000000374   0.000000438
      1211.0   0.000000411   0.000000463
      1212.0   0.000000080   0.000000087
      1213.0   0.000000266   0.000000279
      1214.0   0.000000297   0.000000300
      1215.0   0.000000138   0.000000136
      1216.0   0.000000193   0.000000184
      1217.0   0.000000079   0.000000073
      1218.0   0.000000278   0.000000252
      1219.0   0.000000093   0.000000083
      1220.0   0.000000231   0.000000202
      1221.0   0.000000331   0.000000288
      1222.0   0.000000187   0.000000162
      1223.0   0.000000263   0.000000229
      1224.0   0.000000533   0.000000469
      1225.0   0.000000300   0.000000268
      1226.0   0.000000196   0.000000178
      1227.0   0.000000191   0.000000177
      1228.0   0.000000102   0.000000097
      1229.0   0.000000360   0.000000353
      1230.0   0.000000202   0.000000203
      1231.0   0.000000187   0.000000194
      1232.0   0.000000099   0.000000105
      1233.0   0.000000091   0.000000099
      1234.0   0.000000512   0.000000571
      1235.0   0.000000456   0.000000518
      1236.0   0.000000197   0.000000228
      1237.0   0.000000839   0.000000981
      1238.0   0.000000227   0.000000268
      1239.0   0.000000425   0.000000504
      1240.0   0.000000114   0.000000135
      1241.0   0.000000090   0.000000107
      1242.0   0.000000597   0.000000702
      1243.0   0.000000386   0.000000450
      1244.0   0.000000285   0.000000328
      1245.0   0.000000107   0.000000121
      1246.0   0.000000273   0.000000303
      1247.0   0.000000381   0.000000413
      1248.0   0.000000485   0.000000512
      1249.0   0.000000220   0.000000226
      1250.0   0.000000107   0.000000107
      1251.0   0.000000101   0.000000098
      1252.0   0.000000102   0.000000095
      1253.0   0.000000103   0.000000093
      1254.0   0.000000200   0.000000175
      1255.0   0.000000305   0.000000256
      1256.0   0.000000216   0.000000175
      1257.0   0.000000304   0.000000239
      1258.0   0.000000600   0.000000455
      1259.0   0.000000139   0.000000102
      1260.0   0.000000103   0.000000073
      1261.0   0.000000389   0.000000270
      1262.0   0.000000123   0.000000083
      1263.0   0.000000195   0.000000129
      1264.0   0.000000107   0.000000070
      1265.0   0.000000098   0.000000064
      1266.0   0.000000188   0.000000122
      1267.0   0.000000191   0.000000125
      1268.0   0.000000099   0.000000066
      1269.0   0.000000427   0.000000293
      1270.0   0.000000273   0.000000196
      1271.0   0.000000328   0.000000248
      1272.0   0.000000243   0.000000196
      1273.0   0.000000641   0.000000560
      1274.0   0.000000109   0.000000104
      1275.0   0.000000065   0.000000069
      1276.0   0.000000116   0.000000138
      1277.0   0.000000059   0.000000079
      1278.0   0.000000050   0.000000077
      1279.0   0.000000045   0.000000080
      1280.0   0.000000118   0.000000241
      1281.0   0.000000078   0.000000183
      1282.0   0.000000099   0.000000271
      1283.0   0.000000035   0.000000110
      1284.0   0.000000054   0.000000196
      1285.0   0.000000051   0.000000211
      1286.0   0.000000047   0.000000219
      1287.0   0.000000083   0.000000436
      1288.0   0.000000116   0.000000681
      1289.0   0.000000025   0.000000160
      1290.0   0.000000017   0.000000120
      1291.0   0.000000016   0.000000121
      1292.0   0.000000015   0.000000122
      1293.0   0.000000041   0.000000349
      1294.0   0.000000029   0.000000252
      1295.0   0.000000039   0.000000353
      1296.0   0.000000039   0.000000357
      1297.0   0.000000014   0.000000134
      1298.0   0.000000036   0.000000332
      1299.0   0.000000049   0.000000451
      1300.0   0.000000015   0.000000137
      1301.0   0.000000036   0.000000320
      1302.0   0.000000051   0.000000437
      1303.0   0.000000016   0.000000133
      1304.0   0.000000052   0.000000417
      1305.0   0.000000124   0.000000951
      1306.0   0.000000052   0.000000377
      1307.0   0.000000094   0.000000642
      1308.0   0.000000137   0.000000879
      1309.0   0.000000064   0.000000378
      1310.0   0.000000063   0.000000343
      1311.0   0.000000070   0.000000348
      1312.0   0.000000079   0.000000354
      1313.0   0.000000229   0.000000917
      1314.0   0.000000147   0.000000521
      1315.0   0.000000123   0.000000380
      1316.0   0.000000270   0.000000727
      1317.0   0.000000832   0.000001949
      1318.0   0.000000602   0.000001224
      1319.0   0.000000932   0.000001659
      1320.0   0.000000232   0.000000365
      1321.0   0.000000275   0.000000389
      1322.0   0.000000791   0.000001022
      1323.0   0.000001100   0.000001323
      1324.0   0.000000849   0.000000971
      1325.0   0.000000851   0.000000946
      1326.0   0.000001204   0.000001327
      1327.0   0.000001790   0.000001990
      1328.0   0.000001236   0.000001408
      1329.0   0.000001478   0.000001743
      1330.0   0.000001752   0.000002155
      1331.0   0.000001304   0.000001675
      1332.0   0.000001506   0.000002014
      1333.0   0.000001566   0.000002161
      1334.0   0.000000997   0.000001403
      1335.0   0.000001381   0.000001948
      1336.0   0.000002115   0.000002932
      1337.0   0.000002110   0.000002813
      1338.0   0.000001982   0.000002487
      1339.0   0.000001478   0.000001710
      1340.0   0.000002407   0.000002524
      1341.0   0.000002292   0.000002149
      1342.0   0.000002387   0.000001987
      1343.0   0.000002495   0.000001839
      1344.0   0.000002574   0.000001690
      1345.0   0.000002613   0.000001540
      1346.0   0.000002117   0.000001137
      1347.0   0.000002497   0.000001240
      1348.0   0.000002750   0.000001288
      1349.0   0.000002486   0.000001119
      1350.0   0.000002852   0.000001255
      1351.0   0.000002625   0.000001145
      1352.0   0.000002898   0.000001273
      1353.0   0.000001643   0.000000732
      1354.0   0.000001703   0.000000773
      1355.0   0.000001810   0.000000841
      1356.0   0.000001594   0.000000756
      1357.0   0.000001410   0.000000673
      1358.0   0.000001830   0.000000861
      1359.0   0.000001486   0.000000670
      1360.0   0.000001191   0.000000496
      1361.0   0.000001600   0.000000590
      1362.0   0.000001856   0.000000584
      1363.0   0.000002338   0.000000617
      1364.0   0.000003448   0.000000767
      1365.0   0.000002995   0.000000576
      1366.0   0.000004270   0.000000738
      1367.0   0.000004549   0.000000739
      1368.0   0.000004377   0.000000702
      1369.0   0.000004148   0.000000696
      1370.0   0.000004456   0.000000829
      1371.0   0.000003774   0.000000819
      1372.0   0.000002991   0.000000803
      1373.0   0.000003029   0.000001063
      1374.0   0.000002164   0.000001043
      1375.0   0.000001639   0.000001131
      1376.0   0.000001273   0.000001305
      1377.0   0.000000883   0.000001384
      1378.0   0.000000681   0.000001679
      1379.0   0.000000518   0.000002041
      1380.0   0.000000341   0.000002163
      1381.0   0.000000253   0.000002600
      1382.0   0.000000198   0.000003261
      1383.0   0.000000138   0.000003642
      1384.0   0.000000114   0.000004662
      1385.0   0.000000092   0.000005699
      1386.0   0.000000075   0.000007233
      1387.0   0.000000061   0.000008816
      1388.0   0.000000056   0.000011243
      1389.0   0.000000050   0.000014278
      1390.0   0.000000042   0.000017826
      1391.0   0.000000038   0.000022720
      1392.0   0.000000037   0.000027688
      1393.0   0.000000034   0.000034091
      1394.0   0.000000030   0.000041422
      1395.0   0.000000028   0.000047996
      1396.0   0.000000026   0.000054603
      1397.0   0.000000022   0.000062357
      1398.0   0.000000020   0.000066775
      1399.0   0.000000018   0.000070323
      1400.0   0.000000020   0.000073750
      1401.0   0.000000028   0.000074911
      1402.0   0.000000026   0.000075559
      1403.0   0.000000021   0.000076938
      1404.0   0.000000018   0.000077175
      1405.0   0.000000014   0.000079043
      1406.0   0.000000013   0.000081660
      1407.0   0.000000019   0.000084955
      1408.0   0.000000028   0.000089909
      1409.0   0.000000024   0.000096050
      1410.0   0.000000020   0.000105455
      1411.0   0.000000027   0.000117246
      1412.0   0.000000031   0.000131799
      1413.0   0.000000024   0.000149147
      1414.0   0.000000026   0.000169180
      1415.0   0.000000030   0.000192088
      1416.0   0.000000028   0.000215789
      1417.0   0.000000020   0.000239288
      1418.0   0.000000034   0.000261043
      1419.0   0.000000065   0.000276612
      1420.0   0.000000050   0.000285481
      1421.0   0.000000021   0.000287556
      1422.0   0.000000005   0.000281890
      1423.0   0.000000005   0.000268506
      1424.0   0.000000007   0.000249505
      1425.0   0.000000005   0.000229349
      1426.0   0.000000032   0.000208432
      1427.0   0.000000034   0.000190028
      1428.0   0.000000025   0.000172750
      1429.0   0.000000011   0.000158746
      1430.0   0.000000029   0.000148552
      1431.0   0.000000053   0.000141332
      1432.0   0.000000047   0.000137892
      1433.0   0.000000037   0.000137879
      1434.0   0.000000089   0.000141896
      1435.0   0.000000129   0.000151394
      1436.0   0.000000070   0.000168282
      1437.0   0.000000046   0.000196070
      1438.0   0.000000086   0.000241743
      1439.0   0.000000110   0.000311208
      1440.0   0.000000103   0.000408967
      1441.0   0.000000060   0.000533763
      1442.0   0.000000104   0.000676355
      1443.0   0.000000171   0.000822291
      1444.0   0.000000069   0.000943501
      1445.0   0.000000128   0.001012100
      1446.0   0.000000209   0.001012251
      1447.0   0.000000102   0.000943032
      1448.0   0.000000164   0.000816129
      1449.0   0.000000278   0.000655791
      1450.0   0.000000118   0.000493796
      1451.0   0.000000140   0.000352310
      1452.0   0.000000441   0.000244155
      1453.0   0.000000528   0.000170730
      1454.0   0.000000205   0.000123254
      1455.0   0.000000043   0.000091789
      1456.0   0.000000412   0.000073624
      1457.0   0.000000478   0.000060606
      1458.0   0.000000535   0.000050784
      1459.0   0.000001057   0.000045721
      1460.0   0.000001105   0.000040713
      1461.0   0.000000665   0.000033765
      1462.0   0.000000602   0.000032977
      1463.0   0.000000916   0.000029938
      1464.0   0.000001110   0.000029646
      1465.0   0.000001923   0.000029928
      1466.0   0.000003461   0.000028259
      1467.0   0.000003384   0.000027345
      1468.0   0.000002370   0.000023098
      1469.0   0.000001722   0.000026033
      1470.0   0.000002299   0.000021022
      1471.0   0.000005062   0.000026570
      1472.0   0.000008930   0.000029904
      1473.0   0.000006355   0.000012700
      1474.0   0.000005978   0.000032605
      1475.0   0.000005058   0.000023545
      1476.0   0.000006941   0.000025086
      1477.0   0.000004160   0.000012537
      1478.0   0.000001551   0.000017258
      1479.0   0.000004387   0.000002227
      1480.0   0.000002385   0.000028932
      1481.0   0.000017600   0.000019728
      1482.0   0.000027619   0.000049146
      1483.0   0.000024577   0.000034266
      1484.0   0.000024057   0.000039499
      1485.0   0.000020583   0.000013944
      1486.0   0.000024897   0.000011388
      1487.0   0.000026485   0.000011831
      1488.0   0.000024284   0.000024867
      1489.0   0.000034659   0.000007676
      1490.0   0.000023639   0.000035139
      1491.0   0.000031640   0.000031329
      1492.0   0.000025750   0.000064496
      1493.0   0.000031374   0.000027013
      1494.0   0.000031137   0.000058204
      1495.0   0.000037400   0.000028226
      1496.0   0.000023494   0.000008391
      1497.0   0.000013875   0.000023863
      1498.0   0.000015240   0.000016351
      1499.0   0.000025857   0.000003207
      1500.0   0.000039173   0.000018023
      1501.0   0.000019564   0.000037025
      1502.0   0.000043480   0.000033078
      1503.0   0.000055619   0.000025654
      1504.0   0.000028466   0.000081138
      1505.0   0.000040018   0.000035738
      1506.0   0.000050542   0.000068413
      1507.0   0.000044435   0.000008613
      1508.0   0.000047281   0.000007295
      1509.0   0.000054174   0.000013886
      1510.0   0.000035823   0.000059193
      1511.0   0.000059492   0.000056909
      1512.0   0.000072377   0.000015961
      1513.0   0.000061908   0.000011219
      1514.0   0.000066312   0.000032534
      1515.0   0.000059832   0.000012019
      1516.0   0.000077096   0.000031650
      1517.0   0.000082203   0.000008033
      1518.0   0.000076187   0.000018069
      1519.0   0.000078887   0.000003568
      1520.0   0.000096383   0.000023347
      1521.0   0.000102711   0.000020719
      1522.0   0.000100602   0.000021432
      1523.0   0.000128496   0.000004761
      1524.0   0.000125693   0.000079680
      1525.0   0.000122146   0.000062966
      1526.0   0.000162743   0.000014342
      1527.0   0.000169343   0.000026916
      1528.0   0.000164761   0.000021622
      1529.0   0.000221063   0.000019395
      1530.0   0.000235470   0.000011456
      1531.0   0.000230047   0.000045305
      1532.0   0.000291427   0.000008684
      1533.0   0.000315616   0.000011583
      1534.0   0.000382393   0.000008228
      1535.0   0.000460818   0.000012046
      1536.0   0.000518453   0.000015707
      1537.0   0.000570575   0.000025989
      1538.0   0.000720607   0.000030415
      1539.0   0.000866066   0.000032572
      1540.0   0.001003677   0.000041045
      1541.0   0.001237890   0.000042816
      1542.0   0.001536015   0.000012874
      1543.0   0.001891757   0.000079570
      1544.0   0.002369313   0.000011937
      1545.0   0.003006575   0.000002803
      1546.0   0.003853102   0.000052206
      1547.0   0.004939786   0.000031145
      1548.0   0.006418925   0.000038470
      1549.0   0.008452453   0.000034468
      1550.0   0.011251763   0.000058251
      1551.0   0.015008717   0.000016512
      1552.0   0.020230198   0.000029953
      1553.0   0.027293239   0.000005312
      1554.0   0.036693677   0.000023684
      1555.0   0.048926808   0.000049847
      1556.0   0.064409472   0.000070771
      1557.0   0.082706496   0.000024188
      1558.0   0.103662193   0.000054338
      1559.0   0.126341671   0.000065213
      1560.0   0.149759203   0.000025638
      1561.0   0.172154948   0.000036385
      1562.0   0.192757428   0.000018952
      1563.0   0.210502520   0.000008360
      1564.0   0.224473074   0.000038131
      1565.0   0.234737843   0.000037065
      1566.0   0.242074713   0.000038012
      1567.0   0.246866941   0.000043086
      1568.0   0.249800086   0.000047964
      1569.0   0.251680493   0.000043218
      1570.0   0.252894431   0.000054880
      1571.0   0.253876776   0.000030330
      1572.0   0.254737645   0.000017585
      1573.0   0.255697042   0.000044436
      1574.0   0.256661355   0.000050306
      1575.0   0.257603437   0.000013861
      1576.0   0.258475691   0.000014121
      1577.0   0.259212017   0.000044859
      1578.0   0.259777129   0.000003805
      1579.0   0.260216773   0.000006351
      1580.0   0.260423481   0.000021711
      1581.0   0.260529697   0.000043107
      1582.0   0.260625213   0.000054313
      1583.0   0.260751933   0.000032788
      1584.0   0.260864228   0.000011332
      1585.0   0.261080295   0.000015450
      1586.0   0.261478752   0.000016922
      1587.0   0.261951894   0.000010639
      1588.0   0.262548983   0.000029352
      1589.0   0.263227582   0.000101784
      1590.0   0.263962150   0.000020071
      1591.0   0.264617026   0.000021999
      1592.0   0.265065581   0.000091571
      1593.0   0.265444845   0.000018620
      1594.0   0.265700012   0.000040833
      1595.0   0.265794933   0.000089967
      1596.0   0.265916586   0.000070073
      1597.0   0.265932471   0.000010209
      1598.0   0.266030103   0.000038178
      1599.0   0.266279399   0.000072481
      1600.0   0.266705841   0.000060912
      1601.0   0.267152756   0.000126473
      1602.0   0.267369598   0.000092116
      1603.0   0.266910821   0.000102348
      1604.0   0.265117705   0.000193511
      1605.0   0.261179805   0.000103375
      1606.0   0.254520446   0.000118573
      1607.0   0.244286612   0.000150004
      1608.0   0.230634317   0.000174365
      1609.0   0.213344887   0.000233714
      1610.0   0.193473577   0.000310664
      1611.0   0.171280161   0.000266891
      1612.0   0.148422033   0.000294245
      1613.0   0.125750408   0.000372804
      1614.0   0.104644850   0.000426898
      1615.0   0.085664287   0.000496726
      1616.0   0.069242142   0.000530258
      1617.0   0.054922793   0.000570869
      1618.0   0.043165281   0.000765820
      1619.0   0.033654597   0.001656285
      1620.0   0.026143311   0.001842100
      1621.0   0.020135297   0.002284177
      1622.0   0.015518097   0.002916006
      1623.0   0.011964777   0.003452530
      1624.0   0.009263014   0.004243594
      1625.0   0.007194563   0.005387958
      1626.0   0.005637764   0.006624017
      1627.0   0.004466016   0.008528850
      1628.0   0.003561891   0.010583538
      1629.0   0.002845806   0.013771850
      1630.0   0.002292072   0.017603964
      1631.0   0.001914486   0.023080086
      1632.0   0.001579229   0.030244790
      1633.0   0.001313316   0.039677318
      1634.0   0.001112945   0.051246718
      1635.0   0.000922644   0.066579789
      1636.0   0.000769261   0.083687544
      1637.0   0.000658660   0.104701303
      1638.0   0.000570018   0.126009747
      1639.0   0.000493930   0.150504097
      1640.0   0.000450967   0.172988698
      1641.0   0.000359406   0.194490433
      1642.0   0.000277927   0.212476879
      1643.0   0.000307186   0.228771105
      1644.0   0.000270884   0.240250111
      1645.0   0.000235650   0.248741120
      1646.0   0.000231252   0.254202783
      1647.0   0.000217293   0.257559448
      1648.0   0.000209711   0.259489208
      1649.0   0.000173846   0.260556698
      1650.0   0.000125365   0.261188239
      1651.0   0.000101056   0.261541724
      1652.0   0.000097193   0.261875778
      1653.0   0.000083672   0.262473166
      1654.0   0.000058674   0.262962520
      1655.0   0.000090345   0.263468236
      1656.0   0.000085059   0.263989061
      1657.0   0.000094882   0.264332980
      1658.0   0.000093343   0.264502436
      1659.0   0.000067665   0.264637321
      1660.0   0.000058482   0.264615804
      1661.0   0.000082629   0.264508218
      1662.0   0.000064742   0.264370918
      1663.0   0.000052655   0.264177352
      1664.0   0.000044216   0.264292210
      1665.0   0.000051983   0.264358610
      1666.0   0.000063301   0.264355570
      1667.0   0.000065617   0.264773786
      1668.0   0.000059748   0.265155047
      1669.0   0.000050736   0.265707731
      1670.0   0.000058739   0.266034603
      1671.0   0.000063022   0.266227096
      1672.0   0.000063501   0.266225964
      1673.0   0.000053667   0.265862197
      1674.0   0.000048684   0.265361935
      1675.0   0.000025725   0.264739841
      1676.0   0.000020153   0.264022410
      1677.0   0.000031932   0.263005823
      1678.0   0.000082424   0.262171328
      1679.0   0.000051733   0.261346400
      1680.0   0.000039858   0.261122912
      1681.0   0.000061913   0.261044592
      1682.0   0.000035863   0.261390746
      1683.0   0.000010290   0.261614591
      1684.0   0.000036298   0.261473358
      1685.0   0.000046594   0.260592818
      1686.0   0.000033237   0.257857859
      1687.0   0.000029670   0.252678096
      1688.0   0.000027931   0.244120985
      1689.0   0.000029288   0.231826887
      1690.0   0.000036552   0.216210291
      1691.0   0.000020071   0.197194219
      1692.0   0.000007003   0.175025284
      1693.0   0.000004629   0.152178511
      1694.0   0.000009639   0.129206464
      1695.0   0.000019832   0.107182890
      1696.0   0.000056168   0.086877853
      1697.0   0.000041728   0.069382489
      1698.0   0.000025928   0.054836016
      1699.0   0.000034861   0.042607758
      1700.0   0.000040157   0.032706290
      1701.0   0.000033009   0.025219843
      1702.0   0.000029826   0.019397004
      1703.0   0.000010602   0.014817007
      1704.0   0.000041023   0.011351554
      1705.0   0.000094717   0.009064673
      1706.0   0.000060235   0.006948368
      1707.0   0.000045421   0.005422264
      1708.0   0.000050653   0.004465657
      1709.0   0.000018383   0.003489362
      1710.0   0.000030984   0.002790763
      1711.0   0.000063258   0.002305124
      1712.0   0.000050258   0.001821939
      1713.0   0.000041298   0.001566433
      1714.0   0.000045220   0.001313799
      1715.0   0.000040929   0.001227109
      1716.0   0.000044421   0.000979131
      1717.0   0.000038347   0.000708310
      1718.0   0.000043680   0.000566309
      1719.0   0.000047236   0.000669023
      1720.0   0.000022549   0.001246820
      1721.0   0.000021619   0.001052806
      1722.0   0.000036130   0.000904742
      1723.0   0.000085509   0.000818531
      1724.0   0.000056295   0.000656105
      1725.0   0.000033375   0.000603056
      1726.0   0.000064356   0.000522657
      1727.0   0.000034698   0.000389175
      1728.0   0.000013006   0.000435501
      1729.0   0.000029903   0.000351645
      1730.0   0.000028658   0.000230042
      1731.0   0.000059640   0.000246284
      1732.0   0.000091351   0.000233143
      1733.0   0.000033375   0.000241824
      1734.0   0.000033555   0.000269657
      1735.0   0.000057194   0.000175724
      1736.0   0.000023144   0.000106309
      1737.0   0.000012859   0.000182240
      1738.0   0.000032870   0.000111372
      1739.0   0.000060493   0.000015332
      1740.0   0.000034460   0.000151104
      1741.0   0.000018884   0.000130892
      1742.0   0.000050940   0.000095597
      1743.0   0.000043527   0.000159996
      1744.0   0.000039286   0.000034868
      1745.0   0.000020238   0.000048174
      1746.0   0.000054562   0.000066803
      1747.0   0.000065602   0.000079455
      1748.0   0.000030998   0.000039068
      1749.0   0.000060289   0.000079195
      1750.0   0.000058507   0.000030117
      1751.0   0.000041308   0.000069671
      1752.0   0.000040214   0.000090901
      1753.0   0.000036965   0.000080185
      1754.0   0.000049534   0.000018833
      1755.0   0.000051382   0.000066094
      1756.0   0.000043985   0.000015757
      1757.0   0.000044509   0.000028333
      1758.0   0.000053039   0.000073496
      1759.0   0.000044071   0.000038208
      1760.0   0.000012521   0.000032201
      1761.0   0.000030064   0.000041916
      1762.0   0.000056669   0.000033832
      1763.0   0.000041056   0.000023220
      1764.0   0.000045215   0.000014901
      1765.0   0.000050145   0.000012274
      1766.0   0.000021364   0.000037976
      1767.0   0.000054447   0.000021556
      1768.0   0.000057541   0.000027265
      1769.0   0.000022708   0.000010946
      1770.0   0.000031002   0.000031350
      1771.0   0.000030475   0.000033733
      1772.0   0.000024009   0.000040588
      1773.0   0.000019990   0.000052106
      1774.0   0.000022155   0.000034155
      1775.0   0.000007021   0.000004598
      1776.0   0.000015227   0.000005094
      1777.0   0.000020665   0.000021979
      1778.0   0.000009913   0.000004773
      1779.0   0.000026290   0.000018532
      1780.0   0.000026284   0.000022646
      1781.0   0.000016421   0.000009056
      1782.0   0.000012878   0.000001078
      1783.0   0.000011289   0.000010540
      1784.0   0.000012169   0.000009163
      1785.0   0.000008780   0.000001036
      1786.0   0.000008866   0.000000806
      1787.0   0.000006461   0.000003174
      1788.0   0.000009337   0.000012298
      1789.0   0.000006976   0.000006669
      1790.0   0.000002787   0.000001432
      1791.0   0.000004633   0.000004673
      1792.0   0.000004089   0.000001588
      1793.0   0.000002367   0.000004491
      1794.0   0.000002407   0.000008615
      1795.0   0.000004017   0.000002036
      1796.0   0.000002936   0.000004685
      1797.0   0.000003559   0.000004872
      1798.0   0.000003089   0.000003941
      1799.0   0.000002076   0.000000256
      1800.0   0.000001572   0.000001500
      1801.0   0.000001815   0.000000533
      1802.0   0.000000942   0.000000422
      1803.0   0.000001384   0.000001085
      1804.0   0.000001410   0.000000755
      1805.0   0.000001053   0.000001739
      1806.0   0.000002144   0.000001027
      1807.0   0.000002430   0.000000487
      1808.0   0.000000847   0.000001181
      1809.0   0.000001257   0.000000409
      1810.0   0.000001419   0.000000343
      1811.0   0.000001142   0.000000969
      1812.0   0.000001161   0.000000543
      1813.0   0.000001315   0.000000283
      1814.0   0.000001645   0.000001013
      1815.0   0.000001316   0.000001670
      1816.0   0.000001118   0.000000453
      1817.0   0.000001505   0.000001039
      1818.0   0.000001466   0.000001541
      1819.0   0.000001820   0.000000904
      1820.0   0.000001619   0.000001048
      1821.0   0.000001544   0.000001551
      1822.0   0.000002123   0.000000390
      1823.0   0.000002796   0.000001254
      1824.0   0.000002182   0.000000448
      1825.0   0.000002703   0.000000717
      1826.0   0.000002347   0.000000219
      1827.0   0.000003149   0.000001119
      1828.0   0.000003335   0.000000836
      1829.0   0.000003065   0.000001025
      1830.0   0.000003177   0.000000842
      1831.0   0.000003561   0.000000147
      1832.0   0.000004066   0.000000323
      1833.0   0.000004241   0.000000434
      1834.0   0.000004139   0.000000272
      1835.0   0.000003790   0.000000438
      1836.0   0.000004437   0.000000688
      1837.0   0.000004494   0.000000294
      1838.0   0.000004642   0.000000930
      1839.0   0.000004274   0.000001191
      1840.0   0.000004764   0.000000594
      1841.0   0.000004792   0.000000656
      1842.0   0.000005573   0.000000233
      1843.0   0.000005812   0.000000038
      1844.0   0.000006017   0.000000017
      1845.0   0.000006148   0.000000131
      1846.0   0.000006359   0.000000117
      1847.0   0.000007051   0.000000359
      1848.0   0.000007652   0.000000623
      1849.0   0.000008566   0.000000051
      1850.0   0.000009896   0.000000309
      1851.0   0.000011624   0.000000223
      1852.0   0.000013313   0.000000089
      1853.0   0.000017557   0.000000019
      1854.0   0.000021569   0.000000254
      1855.0   0.000026026   0.000000166
      1856.0   0.000035452   0.000000074
      1857.0   0.000042082   0.000000136
      1858.0   0.000050585   0.000000028
      1859.0   0.000066247   0.000000074
      1860.0   0.000067896   0.000000142
      1861.0   0.000087572   0.000000151
      1862.0   0.000094284   0.000000013
      1863.0   0.000098412   0.000000062
      1864.0   0.000122647   0.000000051
      1865.0   0.000107519   0.000000097
      1866.0   0.000104875   0.000000162
      1867.0   0.000089465   0.000000054
      1868.0   0.000080923   0.000000070
      1869.0   0.000073902   0.000000137
      1870.0   0.000059884   0.000000014
      1871.0   0.000056705   0.000000073
      1872.0   0.000043251   0.000000060
      1873.0   0.000043583   0.000000024
      1874.0   0.000041292   0.000000003
      1875.0   0.000039263   0.000000068
      1876.0   0.000036597   0.000000031
      1877.0   0.000028313   0.000000012
      1878.0   0.000033599   0.000000083
      1879.0   0.000031412   0.000000069
      1880.0   0.000029739   0.000000018
      1881.0   0.000026650   0.000000002
      1882.0   0.000030921   0.000000027
      1883.0   0.000029223   0.000000035
      1884.0   0.000033856   0.000000058
      1885.0   0.000032649   0.000000036
      1886.0   0.000035572   0.000000046
      1887.0   0.000038373   0.000000032
      1888.0   0.000043542   0.000000003
      1889.0   0.000049271   0.000000006
      1890.0   0.000055609   0.000000232
      1891.0   0.000059848   0.000000134
      1892.0   0.000072538   0.000000081
      1893.0   0.000085665   0.000000189
      1894.0   0.000096356   0.000000056
      1895.0   0.000110321   0.000000028
      1896.0   0.000126474   0.000000308
      1897.0   0.000145574   0.000000047
      1898.0   0.000166588   0.000000176
      1899.0   0.000189207   0.000000209
      1900.0   0.000199470   0.000000176
      1901.0   0.000208188   0.000000107
      1902.0   0.000215830   0.000000097
      1903.0   0.000212918   0.000000164
      1904.0   0.000205507   0.000000114
      1905.0   0.000216538   0.000000208
      1906.0   0.000192972   0.000000127
      1907.0   0.000188841   0.000000061
      1908.0   0.000162860   0.000000130
      1909.0   0.000158788   0.000000089
      1910.0   0.000157483   0.000000033
      1911.0   0.000123893   0.000000059
      1912.0   0.000102528   0.000000025
      1913.0   0.000105735   0.000000010
      1914.0   0.000093178   0.000000103
      1915.0   0.000077106   0.000000053
      1916.0   0.000068441   0.000000048
      1917.0   0.000068665   0.000000026
      1918.0   0.000052292   0.000000030
      1919.0   0.000049778   0.000000060
      1920.0   0.000043712   0.000000026
      1921.0   0.000027244   0.000000004
      1922.0   0.000027276   0.000000002
      1923.0   0.000028611   0.000000063
      1924.0   0.000028662   0.000000020
      1925.0   0.000024558   0.000000026
      1926.0   0.000016461   0.000000041
      1927.0   0.000014072   0.000000030
      1928.0   0.000009716   0.000000013
      1929.0   0.000018663   0.000000024
      1930.0   0.000021723   0.000000003
      1931.0   0.000011896   0.000000007
      1932.0   0.000008669   0.000000029
      1933.0   0.000011341   0.000000030
      1934.0   0.000007799   0.000000014
      1935.0   0.000015389   0.000000056
      1936.0   0.000013352   0.000000035
      1937.0   0.000011066   0.000000034
      1938.0   0.000001941   0.000000008
      1939.0   0.000006694   0.000000019
      1940.0   0.000013200   0.000000047
      1941.0   0.000010673   0.000000051
      1942.0   0.000004740   0.000000021
      1943.0   0.000002665   0.000000013
      1944.0   0.000004307   0.000000023
      1945.0   0.000006675   0.000000041
      1946.0   0.000013912   0.000000095
      1947.0   0.000009540   0.000000069
      1948.0   0.000014076   0.000000104
      1949.0   0.000009778   0.000000078
      1950.0   0.000002274   0.000000021
      1951.0   0.000013199   0.000000135
      1952.0   0.000022883   0.000000269
      1953.0   0.000017214   0.000000224
      1954.0   0.000010961   0.000000163
      1955.0   0.000011964   0.000000211
      1956.0   0.000022994   0.000000486
      1957.0   0.000024570   0.000000618
      1958.0   0.000012092   0.000000375
      1959.0   0.000012301   0.000000479
      1960.0   0.000009064   0.000000456
      1961.0   0.000001545   0.000000103
      1962.0   0.000000524   0.000000047
      1963.0   0.000014035   0.000001734
      1964.0   0.000020993   0.000003665
      1965.0   0.000017173   0.000004308
      1966.0   0.000008325   0.000002996
      1967.0   0.000008630   0.000004401
