#                                                          
# SPHERE/IRDIS DB D_H23 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_H2          D_H3                          
#                                                          
      1197.0   0.000000935   0.000001509
      1198.0   0.000002906   0.000004679
      1199.0   0.000000999   0.000001594
      1200.0   0.000000831   0.000001309
      1201.0   0.000001570   0.000002431
      1202.0   0.000001606   0.000002434
      1203.0   0.000000481   0.000000711
      1204.0   0.000004102   0.000005897
      1205.0   0.000001052   0.000001467
      1206.0   0.000000809   0.000001091
      1207.0   0.000003110   0.000004056
      1208.0   0.000000623   0.000000784
      1209.0   0.000000832   0.000001010
      1210.0   0.000003371   0.000003944
      1211.0   0.000003690   0.000004164
      1212.0   0.000000714   0.000000777
      1213.0   0.000002374   0.000002490
      1214.0   0.000002639   0.000002672
      1215.0   0.000001227   0.000001203
      1216.0   0.000001708   0.000001625
      1217.0   0.000000697   0.000000645
      1218.0   0.000002445   0.000002211
      1219.0   0.000000814   0.000000723
      1220.0   0.000002014   0.000001764
      1221.0   0.000002880   0.000002505
      1222.0   0.000001621   0.000001407
      1223.0   0.000002276   0.000001984
      1224.0   0.000004598   0.000004044
      1225.0   0.000002582   0.000002305
      1226.0   0.000001681   0.000001528
      1227.0   0.000001629   0.000001514
      1228.0   0.000000865   0.000000825
      1229.0   0.000003058   0.000002997
      1230.0   0.000001710   0.000001721
      1231.0   0.000001579   0.000001634
      1232.0   0.000000830   0.000000882
      1233.0   0.000000765   0.000000833
      1234.0   0.000004287   0.000004774
      1235.0   0.000003805   0.000004323
      1236.0   0.000001641   0.000001895
      1237.0   0.000006961   0.000008136
      1238.0   0.000001879   0.000002216
      1239.0   0.000003507   0.000004157
      1240.0   0.000000935   0.000001110
      1241.0   0.000000740   0.000000876
      1242.0   0.000004875   0.000005736
      1243.0   0.000003147   0.000003667
      1244.0   0.000002315   0.000002662
      1245.0   0.000000867   0.000000980
      1246.0   0.000002206   0.000002445
      1247.0   0.000003072   0.000003328
      1248.0   0.000003892   0.000004112
      1249.0   0.000001764   0.000001812
      1250.0   0.000000858   0.000000855
      1251.0   0.000000807   0.000000779
      1252.0   0.000000811   0.000000758
      1253.0   0.000000814   0.000000734
      1254.0   0.000001580   0.000001376
      1255.0   0.000002393   0.000002011
      1256.0   0.000001689   0.000001371
      1257.0   0.000002378   0.000001864
      1258.0   0.000004674   0.000003543
      1259.0   0.000001080   0.000000793
      1260.0   0.000000794   0.000000565
      1261.0   0.000002998   0.000002079
      1262.0   0.000000944   0.000000639
      1263.0   0.000001496   0.000000992
      1264.0   0.000000815   0.000000533
      1265.0   0.000000750   0.000000487
      1266.0   0.000001428   0.000000927
      1267.0   0.000001447   0.000000947
      1268.0   0.000000750   0.000000500
      1269.0   0.000003211   0.000002204
      1270.0   0.000002051   0.000001467
      1271.0   0.000002453   0.000001852
      1272.0   0.000001812   0.000001462
      1273.0   0.000004763   0.000004162
      1274.0   0.000000805   0.000000771
      1275.0   0.000000477   0.000000507
      1276.0   0.000000851   0.000001014
      1277.0   0.000000430   0.000000580
      1278.0   0.000000366   0.000000563
      1279.0   0.000000332   0.000000587
      1280.0   0.000000860   0.000001756
      1281.0   0.000000564   0.000001330
      1282.0   0.000000720   0.000001963
      1283.0   0.000000253   0.000000795
      1284.0   0.000000389   0.000001408
      1285.0   0.000000366   0.000001515
      1286.0   0.000000333   0.000001567
      1287.0   0.000000589   0.000003114
      1288.0   0.000000823   0.000004842
      1289.0   0.000000175   0.000001132
      1290.0   0.000000120   0.000000848
      1291.0   0.000000113   0.000000854
      1292.0   0.000000106   0.000000856
      1293.0   0.000000289   0.000002448
      1294.0   0.000000200   0.000001761
      1295.0   0.000000272   0.000002461
      1296.0   0.000000270   0.000002486
      1297.0   0.000000100   0.000000927
      1298.0   0.000000247   0.000002296
      1299.0   0.000000338   0.000003109
      1300.0   0.000000103   0.000000939
      1301.0   0.000000247   0.000002194
      1302.0   0.000000346   0.000002986
      1303.0   0.000000109   0.000000907
      1304.0   0.000000353   0.000002836
      1305.0   0.000000840   0.000006439
      1306.0   0.000000350   0.000002544
      1307.0   0.000000631   0.000004319
      1308.0   0.000000920   0.000005897
      1309.0   0.000000426   0.000002532
      1310.0   0.000000419   0.000002290
      1311.0   0.000000466   0.000002316
      1312.0   0.000000523   0.000002344
      1313.0   0.000001513   0.000006060
      1314.0   0.000000970   0.000003433
      1315.0   0.000000805   0.000002496
      1316.0   0.000001766   0.000004765
      1317.0   0.000005433   0.000012731
      1318.0   0.000003918   0.000007973
      1319.0   0.000006049   0.000010775
      1320.0   0.000001501   0.000002364
      1321.0   0.000001775   0.000002511
      1322.0   0.000005093   0.000006581
      1323.0   0.000007059   0.000008492
      1324.0   0.000005433   0.000006215
      1325.0   0.000005429   0.000006036
      1326.0   0.000007662   0.000008440
      1327.0   0.000011357   0.000012625
      1328.0   0.000007821   0.000008907
      1329.0   0.000009320   0.000010992
      1330.0   0.000011019   0.000013552
      1331.0   0.000008176   0.000010502
      1332.0   0.000009417   0.000012593
      1333.0   0.000009763   0.000013476
      1334.0   0.000006202   0.000008725
      1335.0   0.000008566   0.000012078
      1336.0   0.000013078   0.000018128
      1337.0   0.000013013   0.000017348
      1338.0   0.000012185   0.000015291
      1339.0   0.000009060   0.000010483
      1340.0   0.000014719   0.000015435
      1341.0   0.000013975   0.000013105
      1342.0   0.000014518   0.000012082
      1343.0   0.000015128   0.000011155
      1344.0   0.000015565   0.000010218
      1345.0   0.000015759   0.000009288
      1346.0   0.000012732   0.000006837
      1347.0   0.000014978   0.000007438
      1348.0   0.000016449   0.000007703
      1349.0   0.000014830   0.000006678
      1350.0   0.000016966   0.000007468
      1351.0   0.000015543   0.000006781
      1352.0   0.000017084   0.000007505
      1353.0   0.000009642   0.000004294
      1354.0   0.000009948   0.000004517
      1355.0   0.000010523   0.000004890
      1356.0   0.000009226   0.000004378
      1357.0   0.000008126   0.000003877
      1358.0   0.000010494   0.000004939
      1359.0   0.000008488   0.000003826
      1360.0   0.000006773   0.000002820
      1361.0   0.000009057   0.000003341
      1362.0   0.000010459   0.000003291
      1363.0   0.000013113   0.000003459
      1364.0   0.000019256   0.000004281
      1365.0   0.000016653   0.000003205
      1366.0   0.000023642   0.000004087
      1367.0   0.000025076   0.000004074
      1368.0   0.000024023   0.000003853
      1369.0   0.000022668   0.000003805
      1370.0   0.000024249   0.000004512
      1371.0   0.000020450   0.000004438
      1372.0   0.000016138   0.000004331
      1373.0   0.000016276   0.000005714
      1374.0   0.000011577   0.000005582
      1375.0   0.000008731   0.000006027
      1376.0   0.000006753   0.000006924
      1377.0   0.000004664   0.000007311
      1378.0   0.000003581   0.000008833
      1379.0   0.000002713   0.000010698
      1380.0   0.000001782   0.000011289
      1381.0   0.000001317   0.000013515
      1382.0   0.000001023   0.000016879
      1383.0   0.000000714   0.000018777
      1384.0   0.000000585   0.000023938
      1385.0   0.000000470   0.000029143
      1386.0   0.000000382   0.000036843
      1387.0   0.000000311   0.000044729
      1388.0   0.000000282   0.000056816
      1389.0   0.000000249   0.000071867
      1390.0   0.000000210   0.000089370
      1391.0   0.000000191   0.000113461
      1392.0   0.000000186   0.000137732
      1393.0   0.000000170   0.000168925
      1394.0   0.000000148   0.000204455
      1395.0   0.000000135   0.000235989
      1396.0   0.000000126   0.000267443
      1397.0   0.000000107   0.000304252
      1398.0   0.000000096   0.000324563
      1399.0   0.000000089   0.000340509
      1400.0   0.000000094   0.000355750
      1401.0   0.000000135   0.000360312
      1402.0   0.000000124   0.000362380
      1403.0   0.000000100   0.000367935
      1404.0   0.000000088   0.000368013
      1405.0   0.000000065   0.000375844
      1406.0   0.000000062   0.000387187
      1407.0   0.000000092   0.000401664
      1408.0   0.000000131   0.000423886
      1409.0   0.000000114   0.000451563
      1410.0   0.000000092   0.000494382
      1411.0   0.000000125   0.000548115
      1412.0   0.000000145   0.000614429
      1413.0   0.000000113   0.000693362
      1414.0   0.000000119   0.000784307
      1415.0   0.000000139   0.000888034
      1416.0   0.000000130   0.000994850
      1417.0   0.000000093   0.001100141
      1418.0   0.000000157   0.001196862
      1419.0   0.000000299   0.001264767
      1420.0   0.000000226   0.001301748
      1421.0   0.000000095   0.001307630
      1422.0   0.000000021   0.001278375
      1423.0   0.000000021   0.001214378
      1424.0   0.000000032   0.001125388
      1425.0   0.000000021   0.001031682
      1426.0   0.000000144   0.000935068
      1427.0   0.000000154   0.000850214
      1428.0   0.000000111   0.000770840
      1429.0   0.000000050   0.000706460
      1430.0   0.000000128   0.000659336
      1431.0   0.000000234   0.000625625
      1432.0   0.000000209   0.000608781
      1433.0   0.000000161   0.000607116
      1434.0   0.000000391   0.000623156
      1435.0   0.000000564   0.000663119
      1436.0   0.000000308   0.000735161
      1437.0   0.000000198   0.000854314
      1438.0   0.000000372   0.001050576
      1439.0   0.000000478   0.001348941
      1440.0   0.000000446   0.001768082
      1441.0   0.000000259   0.002301643
      1442.0   0.000000445   0.002908992
      1443.0   0.000000733   0.003527558
      1444.0   0.000000294   0.004037144
      1445.0   0.000000548   0.004319585
      1446.0   0.000000890   0.004309195
      1447.0   0.000000435   0.004004302
      1448.0   0.000000694   0.003456639
      1449.0   0.000001174   0.002770501
      1450.0   0.000000498   0.002080852
      1451.0   0.000000589   0.001480465
      1452.0   0.000001850   0.001023111
      1453.0   0.000002207   0.000713433
      1454.0   0.000000856   0.000513611
      1455.0   0.000000177   0.000381432
      1456.0   0.000001708   0.000305103
      1457.0   0.000001977   0.000250460
      1458.0   0.000002205   0.000209294
      1459.0   0.000004343   0.000187911
      1460.0   0.000004529   0.000166870
      1461.0   0.000002718   0.000138016
      1462.0   0.000002453   0.000134427
      1463.0   0.000003725   0.000121710
      1464.0   0.000004499   0.000120193
      1465.0   0.000007775   0.000121010
      1466.0   0.000013955   0.000113955
      1467.0   0.000013610   0.000109974
      1468.0   0.000009505   0.000092642
      1469.0   0.000006889   0.000104139
      1470.0   0.000009173   0.000083867
      1471.0   0.000020141   0.000105719
      1472.0   0.000035439   0.000118673
      1473.0   0.000025153   0.000050265
      1474.0   0.000023598   0.000128711
      1475.0   0.000019913   0.000092701
      1476.0   0.000027256   0.000098508
      1477.0   0.000016295   0.000049101
      1478.0   0.000006059   0.000067416
      1479.0   0.000017091   0.000008677
      1480.0   0.000009270   0.000112431
      1481.0   0.000068220   0.000076465
      1482.0   0.000106777   0.000190001
      1483.0   0.000094770   0.000132132
      1484.0   0.000092527   0.000151919
      1485.0   0.000078964   0.000053493
      1486.0   0.000095268   0.000043575
      1487.0   0.000101086   0.000045157
      1488.0   0.000092452   0.000094672
      1489.0   0.000131615   0.000029149
      1490.0   0.000089539   0.000133099
      1491.0   0.000119543   0.000118370
      1492.0   0.000097045   0.000243069
      1493.0   0.000117945   0.000101552
      1494.0   0.000116761   0.000218261
      1495.0   0.000139898   0.000105581
      1496.0   0.000087661   0.000031309
      1497.0   0.000051643   0.000088816
      1498.0   0.000056583   0.000060707
      1499.0   0.000095765   0.000011877
      1500.0   0.000144723   0.000066583
      1501.0   0.000072181   0.000136602
      1502.0   0.000160205   0.000121881
      1503.0   0.000204661   0.000094399
      1504.0   0.000104607   0.000298168
      1505.0   0.000146864   0.000131156
      1506.0   0.000185242   0.000250742
      1507.0   0.000162644   0.000031524
      1508.0   0.000172835   0.000026668
      1509.0   0.000197769   0.000050693
      1510.0   0.000130605   0.000215806
      1511.0   0.000216614   0.000207209
      1512.0   0.000263181   0.000058038
      1513.0   0.000224817   0.000040741
      1514.0   0.000240498   0.000117993
      1515.0   0.000216710   0.000043533
      1516.0   0.000278876   0.000114485
      1517.0   0.000296965   0.000029021
      1518.0   0.000274872   0.000065191
      1519.0   0.000284244   0.000012857
      1520.0   0.000346835   0.000084015
      1521.0   0.000369124   0.000074459
      1522.0   0.000361078   0.000076923
      1523.0   0.000460599   0.000017064
      1524.0   0.000449971   0.000285245
      1525.0   0.000436707   0.000225120
      1526.0   0.000581103   0.000051210
      1527.0   0.000603893   0.000095986
      1528.0   0.000586797   0.000077006
      1529.0   0.000786308   0.000068987
      1530.0   0.000836478   0.000040695
      1531.0   0.000816167   0.000160733
      1532.0   0.001032609   0.000030769
      1533.0   0.001116892   0.000040989
      1534.0   0.001351475   0.000029081
      1535.0   0.001626575   0.000042519
      1536.0   0.001827685   0.000055373
      1537.0   0.002008872   0.000091502
      1538.0   0.002533885   0.000106948
      1539.0   0.003041507   0.000114390
      1540.0   0.003520321   0.000143964
      1541.0   0.004336317   0.000149985
      1542.0   0.005373853   0.000045041
      1543.0   0.006610098   0.000278031
      1544.0   0.008268331   0.000041659
      1545.0   0.010479029   0.000009768
      1546.0   0.013412620   0.000181729
      1547.0   0.017173793   0.000108280
      1548.0   0.022288252   0.000133579
      1549.0   0.029312493   0.000119534
      1550.0   0.038971536   0.000201759
      1551.0   0.051984098   0.000057192
      1552.0   0.070069194   0.000103745
      1553.0   0.094532691   0.000018399
      1554.0   0.127092004   0.000082031
      1555.0   0.169462591   0.000172651
      1556.0   0.223088264   0.000245121
      1557.0   0.286461711   0.000083777
      1558.0   0.359043747   0.000188204
      1559.0   0.437596262   0.000225873
      1560.0   0.518705010   0.000088801
      1561.0   0.596274853   0.000126023
      1562.0   0.667633414   0.000065644
      1563.0   0.729095280   0.000028955
      1564.0   0.777483582   0.000132071
      1565.0   0.813036561   0.000128379
      1566.0   0.838448524   0.000131660
      1567.0   0.855046809   0.000149233
      1568.0   0.865206063   0.000166129
      1569.0   0.871719003   0.000149688
      1570.0   0.875923574   0.000190083
      1571.0   0.879326105   0.000105052
      1572.0   0.882307768   0.000060906
      1573.0   0.885630786   0.000153908
      1574.0   0.888970673   0.000174239
      1575.0   0.892233729   0.000048009
      1576.0   0.895254850   0.000048909
      1577.0   0.897805154   0.000155373
      1578.0   0.899762452   0.000013179
      1579.0   0.901285291   0.000021999
      1580.0   0.902001202   0.000075197
      1581.0   0.902369082   0.000149304
      1582.0   0.902699888   0.000188117
      1583.0   0.903138816   0.000113565
      1584.0   0.903527737   0.000039248
      1585.0   0.904276133   0.000053512
      1586.0   0.905656159   0.000058610
      1587.0   0.907294989   0.000036851
      1588.0   0.909363031   0.000101665
      1589.0   0.911713481   0.000352538
      1590.0   0.914257765   0.000069518
      1591.0   0.916525841   0.000076195
      1592.0   0.918079555   0.000317164
      1593.0   0.919393063   0.000064491
      1594.0   0.920276999   0.000141430
      1595.0   0.920605659   0.000311609
      1596.0   0.921027064   0.000242706
      1597.0   0.921082139   0.000035361
      1598.0   0.921420217   0.000132232
      1599.0   0.922283649   0.000251046
      1600.0   0.923760653   0.000210974
      1601.0   0.925308704   0.000438051
      1602.0   0.926059783   0.000319051
      1603.0   0.924470603   0.000354490
      1604.0   0.918260038   0.000670243
      1605.0   0.904620826   0.000358048
      1606.0   0.881555498   0.000410690
      1607.0   0.846109569   0.000519553
      1608.0   0.798823595   0.000603930
      1609.0   0.738940001   0.000809490
      1610.0   0.670113921   0.001076015
      1611.0   0.593244910   0.000924401
      1612.0   0.514073610   0.001019145
      1613.0   0.435548306   0.001291240
      1614.0   0.362447262   0.001478602
      1615.0   0.296706319   0.001720457
      1616.0   0.239826649   0.001836599
      1617.0   0.190230250   0.001977258
      1618.0   0.149507001   0.002652491
      1619.0   0.116565861   0.005736700
      1620.0   0.090549812   0.006380286
      1621.0   0.069740497   0.007911461
      1622.0   0.053748388   0.010099860
      1623.0   0.041441131   0.011958160
      1624.0   0.032083321   0.014698085
      1625.0   0.024919042   0.018661696
      1626.0   0.019526925   0.022942904
      1627.0   0.015468466   0.029540472
      1628.0   0.012336946   0.036657080
      1629.0   0.009856717   0.047700096
      1630.0   0.007938806   0.060972981
      1631.0   0.006631002   0.079940043
      1632.0   0.005469806   0.104755662
      1633.0   0.004548792   0.137426108
      1634.0   0.003854789   0.177497819
      1635.0   0.003195663   0.230605349
      1636.0   0.002664407   0.289859682
      1637.0   0.002281331   0.362642795
      1638.0   0.001974313   0.436446607
      1639.0   0.001710773   0.521285117
      1640.0   0.001561967   0.599162638
      1641.0   0.001244836   0.673635840
      1642.0   0.000962625   0.735933602
      1643.0   0.001063967   0.792370200
      1644.0   0.000938231   0.832128823
      1645.0   0.000816196   0.861538291
      1646.0   0.000800964   0.880455256
      1647.0   0.000752615   0.892081380
      1648.0   0.000726355   0.898765206
      1649.0   0.000602133   0.902462602
      1650.0   0.000434213   0.904650033
      1651.0   0.000350019   0.905874372
      1652.0   0.000336636   0.907031357
      1653.0   0.000289807   0.909100413
      1654.0   0.000203222   0.910795331
      1655.0   0.000312920   0.912547052
      1656.0   0.000294610   0.914350927
      1657.0   0.000328634   0.915542185
      1658.0   0.000323302   0.916129053
      1659.0   0.000234364   0.916596174
      1660.0   0.000202557   0.916521609
      1661.0   0.000286192   0.916149020
      1662.0   0.000224241   0.915673554
      1663.0   0.000182377   0.915003121
      1664.0   0.000153145   0.915400922
      1665.0   0.000180049   0.915630817
      1666.0   0.000219250   0.915620387
      1667.0   0.000227270   0.917068899
      1668.0   0.000206942   0.918389440
      1669.0   0.000175729   0.920303702
      1670.0   0.000203446   0.921435893
      1671.0   0.000218283   0.922102571
      1672.0   0.000219940   0.922098637
      1673.0   0.000185881   0.920838654
      1674.0   0.000168621   0.919106007
      1675.0   0.000089102   0.916951299
      1676.0   0.000069801   0.914466381
      1677.0   0.000110599   0.910945415
      1678.0   0.000285483   0.908055007
      1679.0   0.000179182   0.905197740
      1680.0   0.000138051   0.904423773
      1681.0   0.000214442   0.904152513
      1682.0   0.000124214   0.905351341
      1683.0   0.000035641   0.906126738
      1684.0   0.000125721   0.905637562
      1685.0   0.000161384   0.902587771
      1686.0   0.000115121   0.893114984
      1687.0   0.000102763   0.875174284
      1688.0   0.000096742   0.845535934
      1689.0   0.000101443   0.802954257
      1690.0   0.000126603   0.748864591
      1691.0   0.000069519   0.683000684
      1692.0   0.000024254   0.606216490
      1693.0   0.000016034   0.527084529
      1694.0   0.000033384   0.447518736
      1695.0   0.000068689   0.371237993
      1696.0   0.000194542   0.300909609
      1697.0   0.000144528   0.240312770
      1698.0   0.000089805   0.189929679
      1699.0   0.000120744   0.147575974
      1700.0   0.000139089   0.113281317
      1701.0   0.000114329   0.087351292
      1702.0   0.000103304   0.067183338
      1703.0   0.000036721   0.051320098
      1704.0   0.000142085   0.039317176
      1705.0   0.000328060   0.031396348
      1706.0   0.000208630   0.024066323
      1707.0   0.000157321   0.018780522
      1708.0   0.000175442   0.015467224
      1709.0   0.000063671   0.012085733
      1710.0   0.000107316   0.009666068
      1711.0   0.000219099   0.007984013
      1712.0   0.000174073   0.006310458
      1713.0   0.000143038   0.005425487
      1714.0   0.000156624   0.004550466
      1715.0   0.000141762   0.004250207
      1716.0   0.000153857   0.003391312
      1717.0   0.000132820   0.002453299
      1718.0   0.000151291   0.001961463
      1719.0   0.000163608   0.002317225
      1720.0   0.000078100   0.004318479
      1721.0   0.000074881   0.003646491
      1722.0   0.000125138   0.003133659
      1723.0   0.000296170   0.002835058
      1724.0   0.000194985   0.002272481
      1725.0   0.000115598   0.002088741
      1726.0   0.000222905   0.001810270
      1727.0   0.000120181   0.001347944
      1728.0   0.000045048   0.001508400
      1729.0   0.000103573   0.001217957
      1730.0   0.000099259   0.000796771
      1731.0   0.000206569   0.000853027
      1732.0   0.000316402   0.000807512
      1733.0   0.000115599   0.000837579
      1734.0   0.000116219   0.000933982
      1735.0   0.000198095   0.000608638
      1736.0   0.000080160   0.000368210
      1737.0   0.000044539   0.000631207
      1738.0   0.000113850   0.000385746
      1739.0   0.000209524   0.000053103
      1740.0   0.000119355   0.000523361
      1741.0   0.000065406   0.000453358
      1742.0   0.000176435   0.000331109
      1743.0   0.000150758   0.000554160
      1744.0   0.000136069   0.000120768
      1745.0   0.000070097   0.000166854
      1746.0   0.000188981   0.000231378
      1747.0   0.000227219   0.000275201
      1748.0   0.000107365   0.000135316
      1749.0   0.000208816   0.000274301
      1750.0   0.000202644   0.000104312
      1751.0   0.000143074   0.000241314
      1752.0   0.000139285   0.000314845
      1753.0   0.000128030   0.000277728
      1754.0   0.000171566   0.000065230
      1755.0   0.000177968   0.000228922
      1756.0   0.000152345   0.000054575
      1757.0   0.000154160   0.000098135
      1758.0   0.000183706   0.000254561
      1759.0   0.000152644   0.000132337
      1760.0   0.000043366   0.000111531
      1761.0   0.000104131   0.000145182
      1762.0   0.000196280   0.000117181
      1763.0   0.000142201   0.000080424
      1764.0   0.000156606   0.000051612
      1765.0   0.000173683   0.000042511
      1766.0   0.000073995   0.000131534
      1767.0   0.000188582   0.000074661
      1768.0   0.000199299   0.000094434
      1769.0   0.000078650   0.000037913
      1770.0   0.000107378   0.000108583
      1771.0   0.000105555   0.000116837
      1772.0   0.000083158   0.000140580
      1773.0   0.000069237   0.000180475
      1774.0   0.000076736   0.000118298
      1775.0   0.000024319   0.000015926
      1776.0   0.000052739   0.000017644
      1777.0   0.000071574   0.000076127
      1778.0   0.000034336   0.000016532
      1779.0   0.000091058   0.000064187
      1780.0   0.000091038   0.000078435
      1781.0   0.000056874   0.000031366
      1782.0   0.000044603   0.000003733
      1783.0   0.000039102   0.000036505
      1784.0   0.000042148   0.000031736
      1785.0   0.000030409   0.000003588
      1786.0   0.000030707   0.000002793
      1787.0   0.000022377   0.000010992
      1788.0   0.000032341   0.000042597
      1789.0   0.000024161   0.000023100
      1790.0   0.000009653   0.000004960
      1791.0   0.000016047   0.000016185
      1792.0   0.000014163   0.000005499
      1793.0   0.000008197   0.000015554
      1794.0   0.000008336   0.000029838
      1795.0   0.000013912   0.000007053
      1796.0   0.000010170   0.000016228
      1797.0   0.000012327   0.000016873
      1798.0   0.000010699   0.000013650
      1799.0   0.000007191   0.000000886
      1800.0   0.000005446   0.000005194
      1801.0   0.000006287   0.000001847
      1802.0   0.000003262   0.000001461
      1803.0   0.000004795   0.000003756
      1804.0   0.000004883   0.000002615
      1805.0   0.000003646   0.000006023
      1806.0   0.000007426   0.000003556
      1807.0   0.000008417   0.000001687
      1808.0   0.000002932   0.000004090
      1809.0   0.000004353   0.000001418
      1810.0   0.000004915   0.000001190
      1811.0   0.000003955   0.000003358
      1812.0   0.000004021   0.000001879
      1813.0   0.000004553   0.000000981
      1814.0   0.000005696   0.000003509
      1815.0   0.000004559   0.000005784
      1816.0   0.000003874   0.000001568
      1817.0   0.000005214   0.000003600
      1818.0   0.000005076   0.000005337
      1819.0   0.000006304   0.000003130
      1820.0   0.000005608   0.000003628
      1821.0   0.000005347   0.000005373
      1822.0   0.000007353   0.000001352
      1823.0   0.000009685   0.000004343
      1824.0   0.000007557   0.000001551
      1825.0   0.000009362   0.000002485
      1826.0   0.000008130   0.000000760
      1827.0   0.000010907   0.000003876
      1828.0   0.000011551   0.000002896
      1829.0   0.000010615   0.000003552
      1830.0   0.000011003   0.000002916
      1831.0   0.000012334   0.000000510
      1832.0   0.000014083   0.000001118
      1833.0   0.000014688   0.000001503
      1834.0   0.000014336   0.000000941
      1835.0   0.000013126   0.000001518
      1836.0   0.000015366   0.000002384
      1837.0   0.000015566   0.000001017
      1838.0   0.000016077   0.000003221
      1839.0   0.000014805   0.000004127
      1840.0   0.000016502   0.000002056
      1841.0   0.000016596   0.000002271
      1842.0   0.000019302   0.000000807
      1843.0   0.000020129   0.000000133
      1844.0   0.000020840   0.000000058
      1845.0   0.000021294   0.000000453
      1846.0   0.000022023   0.000000405
      1847.0   0.000024421   0.000001242
      1848.0   0.000026505   0.000002157
      1849.0   0.000029669   0.000000176
      1850.0   0.000034277   0.000001071
      1851.0   0.000040209   0.000000772
      1852.0   0.000045990   0.000000307
      1853.0   0.000060572   0.000000064
      1854.0   0.000074316   0.000000874
      1855.0   0.000089553   0.000000570
      1856.0   0.000121828   0.000000256
      1857.0   0.000144426   0.000000467
      1858.0   0.000173382   0.000000097
      1859.0   0.000226769   0.000000253
      1860.0   0.000232111   0.000000485
      1861.0   0.000298989   0.000000514
      1862.0   0.000321489   0.000000045
      1863.0   0.000335130   0.000000212
      1864.0   0.000417118   0.000000173
      1865.0   0.000365198   0.000000328
      1866.0   0.000355756   0.000000549
      1867.0   0.000303093   0.000000183
      1868.0   0.000273801   0.000000235
      1869.0   0.000249725   0.000000462
      1870.0   0.000202098   0.000000048
      1871.0   0.000191123   0.000000245
      1872.0   0.000145592   0.000000201
      1873.0   0.000146522   0.000000082
      1874.0   0.000138643   0.000000011
      1875.0   0.000131660   0.000000228
      1876.0   0.000122567   0.000000103
      1877.0   0.000094701   0.000000039
      1878.0   0.000112238   0.000000278
      1879.0   0.000104800   0.000000229
      1880.0   0.000099095   0.000000059
      1881.0   0.000088688   0.000000006
      1882.0   0.000102773   0.000000091
      1883.0   0.000097005   0.000000118
      1884.0   0.000112244   0.000000191
      1885.0   0.000108104   0.000000119
      1886.0   0.000117638   0.000000152
      1887.0   0.000126739   0.000000104
      1888.0   0.000143632   0.000000011
      1889.0   0.000162329   0.000000019
      1890.0   0.000182978   0.000000764
      1891.0   0.000196684   0.000000439
      1892.0   0.000238091   0.000000265
      1893.0   0.000280824   0.000000620
      1894.0   0.000315478   0.000000184
      1895.0   0.000360754   0.000000090
      1896.0   0.000413063   0.000001006
      1897.0   0.000474853   0.000000153
      1898.0   0.000542728   0.000000572
      1899.0   0.000615655   0.000000680
      1900.0   0.000648249   0.000000571
      1901.0   0.000676580   0.000000347
      1902.0   0.000701417   0.000000317
      1903.0   0.000691954   0.000000534
      1904.0   0.000667868   0.000000371
      1905.0   0.000703719   0.000000675
      1906.0   0.000627133   0.000000414
      1907.0   0.000613706   0.000000200
      1908.0   0.000529272   0.000000424
      1909.0   0.000516040   0.000000288
      1910.0   0.000511797   0.000000108
      1911.0   0.000402633   0.000000192
      1912.0   0.000333200   0.000000081
      1913.0   0.000343624   0.000000033
      1914.0   0.000302817   0.000000333
      1915.0   0.000250585   0.000000171
      1916.0   0.000222423   0.000000158
      1917.0   0.000223151   0.000000083
      1918.0   0.000169941   0.000000098
      1919.0   0.000161772   0.000000193
      1920.0   0.000142057   0.000000084
      1921.0   0.000088540   0.000000011
      1922.0   0.000088643   0.000000007
      1923.0   0.000092981   0.000000205
      1924.0   0.000093149   0.000000066
      1925.0   0.000079809   0.000000083
      1926.0   0.000053495   0.000000134
      1927.0   0.000045733   0.000000096
      1928.0   0.000031574   0.000000044
      1929.0   0.000060653   0.000000079
      1930.0   0.000070597   0.000000010
      1931.0   0.000038661   0.000000024
      1932.0   0.000028172   0.000000093
      1933.0   0.000036856   0.000000097
      1934.0   0.000025346   0.000000046
      1935.0   0.000050011   0.000000184
      1936.0   0.000043391   0.000000114
      1937.0   0.000035962   0.000000110
      1938.0   0.000006308   0.000000027
      1939.0   0.000021756   0.000000063
      1940.0   0.000042898   0.000000154
      1941.0   0.000034686   0.000000165
      1942.0   0.000015405   0.000000070
      1943.0   0.000008661   0.000000043
      1944.0   0.000013999   0.000000074
      1945.0   0.000021691   0.000000133
      1946.0   0.000045211   0.000000310
      1947.0   0.000031003   0.000000225
      1948.0   0.000045744   0.000000338
      1949.0   0.000031777   0.000000253
      1950.0   0.000007390   0.000000067
      1951.0   0.000042839   0.000000439
      1952.0   0.000074172   0.000000872
      1953.0   0.000055725   0.000000726
      1954.0   0.000035438   0.000000526
      1955.0   0.000038630   0.000000680
      1956.0   0.000074150   0.000001567
      1957.0   0.000079128   0.000001990
      1958.0   0.000038893   0.000001205
      1959.0   0.000039515   0.000001539
      1960.0   0.000029079   0.000001463
      1961.0   0.000004952   0.000000329
      1962.0   0.000001676   0.000000151
      1963.0   0.000044854   0.000005543
      1964.0   0.000067006   0.000011698
      1965.0   0.000054742   0.000013733
      1966.0   0.000026505   0.000009537
      1967.0   0.000027441   0.000013994
